ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
16505	"ENSG00000087008.15_1"	"ACOX3"	chr4	-	8394059	8394180	8391338	8391461	8396346	8396469
16561	"ENSG00000213199.7_2"	"ASIC3"	chr7	+	150749502	150749561	150749252	150749324	150749640	150749841
16583	"ENSG00000255248.7_2"	"MIR100HG"	chr11	-	121902965	121903018	121899037	121899553	121904021	121904170
16608	"ENSG00000100239.15_2"	"PPP6R2"	chr22	+	50827414	50827540	50810500	50810579	50830295	50830444
16611	"ENSG00000100239.15_2"	"PPP6R2"	chr22	+	50830295	50830444	50827414	50827540	50832321	50832564
16616	"ENSG00000117115.12_1"	"PADI2"	chr1	-	17405758	17405910	17401350	17402318	17409039	17409147
16627	"ENSG00000115355.15_1"	"CCDC88A"	chr2	-	55539569	55539715	55536297	55536390	55543063	55543250
16628	"ENSG00000115355.15_1"	"CCDC88A"	chr2	-	55544341	55544485	55543063	55543250	55544699	55544977
16629	"ENSG00000115355.15_1"	"CCDC88A"	chr2	-	55549663	55549828	55545978	55546140	55555429	55555561
16630	"ENSG00000115355.15_1"	"CCDC88A"	chr2	-	55589443	55589584	55582714	55582887	55591085	55591169
16636	"ENSG00000100325.14_2"	"ASCC2"	chr22	-	30221075	30221246	30218130	30218453	30228233	30228331
16642	"ENSG00000100325.14_2"	"ASCC2"	chr22	-	30229529	30229603	30228233	30228331	30230477	30230539
16643	"ENSG00000100325.14_2"	"ASCC2"	chr22	-	30229529	30229603	30228233	30228331	30234166	30234217
16644	"ENSG00000100325.14_2"	"ASCC2"	chr22	-	30230430	30230539	30228233	30228331	30234166	30234263
16645	"ENSG00000100325.14_2"	"ASCC2"	chr22	-	30230477	30230539	30228233	30228331	30234166	30234250
16647	"ENSG00000100325.14_2"	"ASCC2"	chr22	-	30232426	30232489	30228233	30228331	30234166	30234263
16732	"ENSG00000188994.12_1"	"ZNF292"	chr6	+	87928313	87928449	87926016	87926095	87943042	87943245
16864	"ENSG00000180287.16_2"	"PLD5"	chr1	-	242451663	242451832	242428638	242428750	242511407	242511544
16909	"ENSG00000258289.8_2"	"CHURC1"	chr14	+	65392724	65392798	65390708	65390844	65398855	65402086
16980	"ENSG00000130714.15_1"	"POMT1"	chr9	+	134388625	134388718	134385886	134387523	134390812	134390909
17005	"ENSG00000119414.11_1"	"PPP6C"	chr9	-	127920519	127920661	127916184	127916264	127933363	127933459
17007	"ENSG00000119414.11_1"	"PPP6C"	chr9	-	127934187	127934280	127933363	127933459	127951922	127952062
17025	"ENSG00000130244.12_2"	"FAM98C"	chr19	+	38895547	38895753	38894199	38894334	38895983	38896061
17028	"ENSG00000108641.14_1"	"B9D1"	chr17	-	19247102	19247170	19240866	19241061	19250581	19250644
17055	"ENSG00000052126.14_2"	"PLEKHA5"	chr12	+	19522626	19522732	19518897	19519043	19528464	19528526
17117	"ENSG00000140015.19_1"	"KCNH5"	chr14	-	63447589	63447982	63416535	63417277	63453789	63453905
17154	"ENSG00000113319.11_1"	"RASGRF2"	chr5	+	80503064	80503168	80502663	80502724	80504172	80504257
17269	"ENSG00000175634.14_2"	"RPS6KB2"	chr11	+	67200596	67200687	67200422	67200513	67200810	67200918
17294	"ENSG00000132334.16_2"	"PTPRE"	chr10	+	129780537	129780560	129705324	129705573	129839138	129839254
17303	"ENSG00000184465.15_1"	"WDR27"	chr6	-	170038634	170038756	170034523	170034621	170043792	170043882
17352	"ENSG00000123066.7_2"	"MED13L"	chr12	-	116675272	116675510	116549232	116549317	116714864	116714886
17361	"ENSG00000175662.17_1"	"TOM1L2"	chr17	-	17787947	17788082	17786018	17786177	17801909	17801988
17363	"ENSG00000175662.17_1"	"TOM1L2"	chr17	-	17796974	17797124	17786018	17786177	17801909	17801988
17370	"ENSG00000128872.9_2"	"TMOD2"	chr15	+	52073240	52073371	52069128	52069215	52090393	52090537
17438	"ENSG00000165238.16_2"	"WNK2"	chr9	+	96062332	96062431	96061351	96061543	96069058	96069103
17457	"ENSG00000135999.11_1"	"EPC2"	chr2	+	149447782	149447942	149402552	149402739	149501190	149501336
17496	"ENSG00000011021.21_2"	"CLCN6"	chr1	+	11886212	11886271	11884542	11884610	11887145	11887278
17497	"ENSG00000011021.21_2"	"CLCN6"	chr1	+	11886212	11886281	11884542	11884610	11887145	11887278
17539	"ENSG00000140470.13_2"	"ADAMTS17"	chr15	-	100692816	100692967	100673418	100673520	100695384	100695525
17549	"ENSG00000187790.10_2"	"FANCM"	chr14	+	45623122	45623255	45620599	45620731	45623899	45624025
17561	"ENSG00000126934.13_1"	"MAP2K2"	chr19	-	4117416	4117627	4110506	4110653	4123780	4123812
17602	"ENSG00000177879.14_1"	"AP3S1"	chr5	+	115202366	115202458	115177177	115177803	115205713	115205825
17607	"ENSG00000177879.14_1"	"AP3S1"	chr5	+	115247785	115247833	115242517	115242558	115249058	115249154
17622	"ENSG00000104885.17_1"	"DOT1L"	chr19	+	2220106	2220221	2217770	2217917	2221974	2222558
17701	"ENSG00000134744.13_2"	"ZCCHC11"	chr1	-	52947475	52947595	52943379	52943554	52954580	52954707
17758	"ENSG00000155393.12_2"	"HEATR3"	chr16	+	50106515	50106625	50104088	50104201	50109481	50109622
17787	"ENSG00000168214.20_2"	"RBPJ"	chr4	+	26431519	26431675	26430341	26430482	26432313	26432778
17788	"ENSG00000168214.20_2"	"RBPJ"	chr4	+	26432040	26432144	26430341	26430482	26432313	26432473
17790	"ENSG00000169239.12_2"	"CA5B"	chrX	+	15763753	15763833	15739619	15739715	15768093	15768288
17851	"ENSG00000130477.15_2"	"UNC13A"	chr19	-	17722571	17722664	17720748	17720908	17728510	17728658
17869	"ENSG00000087152.15_1"	"ATXN7L3"	chr17	-	42273401	42273447	42273167	42273196	42273763	42273786
17870	"ENSG00000087152.15_1"	"ATXN7L3"	chr17	-	42273401	42273468	42273167	42273196	42273763	42273786
17899	"ENSG00000274810.3_2"	"NPHP3-ACAD11"	chr3	-	132339975	132340136	132338311	132338389	132345534	132345661
17945	"ENSG00000152726.14"	"FAM21B"	chr10	+	47926002	47926172	47922234	47922366	47929794	47929897
17964	"ENSG00000078140.13_2"	"UBE2K"	chr4	+	39757276	39757359	39747371	39747430	39776453	39776553
17966	"ENSG00000078140.13_2"	"UBE2K"	chr4	+	39779301	39779430	39776453	39776553	39779979	39780004
17969	"ENSG00000106610.14_2"	"STAG3L4"	chr7	+	66773563	66774126	66770973	66771070	66774550	66774702
17970	"ENSG00000106610.14_2"	"STAG3L4"	chr7	+	66773921	66774126	66770973	66771070	66774550	66774702
17975	"ENSG00000197779.13_1"	"ZNF81"	chrX	+	47702048	47702167	47696344	47696406	47705503	47705720
17981	"ENSG00000118922.17_2"	"KLF12"	chr13	-	74518117	74518207	74419963	74420510	74569126	74569186
17982	"ENSG00000169612.3_2"	"FAM103A1"	chr15	+	83657761	83657940	83656087	83656136	83658632	83659809
18031	"ENSG00000155744.9_1"	"FAM126B"	chr2	-	201926029	201926147	201910218	201910316	201936176	201936302
18052	"ENSG00000114374.12_1"	"USP9Y"	chrY	+	14872413	14872547	14870435	14870572	14883001	14883089
18142	"ENSG00000197444.9_1"	"OGDHL"	chr10	-	50953843	50954023	50953389	50953542	50954795	50954924
18151	"ENSG00000171456.16_2"	"ASXL1"	chr20	+	31017703	31017856	31017140	31017234	31019123	31019287
18153	"ENSG00000137845.14_2"	"ADAM10"	chr15	-	58936084	58936177	58932975	58933159	58938253	58938403
18177	"ENSG00000132716.18_2"	"DCAF8"	chr1	-	160194851	160194909	160194231	160194339	160195380	160195453
18179	"ENSG00000132716.18_2"	"DCAF8"	chr1	-	160213749	160213824	160209011	160210160	160232238	160232304
18216	"ENSG00000166833.19_2"	"NAV2"	chr11	+	19854029	19854147	19372270	19372574	19864416	19864469
18228	"ENSG00000165458.13_2"	"INPPL1"	chr11	+	71940133	71940274	71939770	71939891	71940508	71940602
18229	"ENSG00000165458.13_2"	"INPPL1"	chr11	+	71940706	71940796	71940508	71940602	71940967	71941063
18244	"ENSG00000110367.11_1"	"DDX6"	chr11	-	118629482	118629611	118627879	118627996	118630630	118630753
18250	"ENSG00000215190.9_2"	"LINC00680"	chr6	-	58275150	58275346	58272355	58273455	58285305	58285389
18251	"ENSG00000215190.9_2"	"LINC00680"	chr6	-	58275195	58275346	58272351	58273455	58285305	58285389
18337	"ENSG00000197081.12_2"	"IGF2R"	chr6	+	160484446	160484662	160483563	160483651	160485432	160485563
18338	"ENSG00000227671.4_1"	"RP11-488L18.4"	chr1	-	247365317	247365397	247363368	247363495	247373992	247374158
18349	"ENSG00000184792.15_2"	"OSBP2"	chr22	+	31137147	31137356	31090792	31091540	31266415	31266669
18357	"ENSG00000112053.13_2"	"SLC26A8"	chr6	-	35949897	35949980	35944980	35945128	35959435	35959585
18358	"ENSG00000071054.16_2"	"MAP4K4"	chr2	+	102452361	102452440	102450870	102450925	102456280	102456456
18383	"ENSG00000154262.12_2"	"ABCA6"	chr17	-	67125750	67125892	67124759	67124945	67129781	67130008
18509	"ENSG00000048991.16_1"	"R3HDM1"	chr2	+	136418839	136418963	136409299	136409602	136432901	136433056
18539	"ENSG00000141013.15_2"	"GAS8"	chr16	+	90094043	90094130	90088454	90088614	90097597	90097814
18579	"ENSG00000159685.10_2"	"CHCHD6"	chr3	+	126449403	126449473	126445920	126446029	126451920	126452065
18580	"ENSG00000159685.10_2"	"CHCHD6"	chr3	+	126499182	126499273	126451920	126452065	126571489	126571573
18640	"ENSG00000248161.5_2"	"RP11-499E18.1"	chr4	-	103340853	103340951	103340420	103340516	103371087	103371167
18684	"ENSG00000127463.13_2"	"EMC1"	chr1	-	19561623	19561746	19559429	19559629	19563635	19563732
18723	"ENSG00000114270.16_2"	"COL7A1"	chr3	-	48607707	48607767	48607566	48607611	48607897	48607933
18813	"ENSG00000170854.17_2"	"MINA"	chr3	-	97686005	97686476	97680432	97680552	97690757	97690931
18826	"ENSG00000170448.11_1"	"NFXL1"	chr4	-	47887514	47887674	47886362	47886454	47887895	47888016
18855	"ENSG00000113300.11_1"	"CNOT6"	chr5	+	179994848	179995003	179994087	179994242	179996109	179996340
18886	"ENSG00000168546.10_1"	"GFRA2"	chr8	-	21608099	21608454	21563443	21563553	21645631	21645835
18890	"ENSG00000124608.4_1"	"AARS2"	chr6	-	44274230	44274269	44274016	44274128	44274659	44274768
18915	"ENSG00000111275.12_2"	"ALDH2"	chr12	+	112223070	112223150	112220961	112221102	112227626	112227738
18973	"ENSG00000224596.7_2"	"ZMIZ1-AS1"	chr10	-	80825503	80825576	80810038	80810174	80827144	80827225
18988	"ENSG00000156931.15_2"	"VPS8"	chr3	+	184550476	184550607	184543950	184544019	184552436	184552448
18989	"ENSG00000156931.15_2"	"VPS8"	chr3	+	184554034	184554118	184552462	184552530	184556501	184556534
19010	"ENSG00000136237.18_2"	"RAPGEF5"	chr7	-	22330793	22330860	22306582	22306631	22347957	22348126
19066	"ENSG00000165521.15_2"	"EML5"	chr14	-	89091313	89091471	89088947	89089062	89093181	89093244
19074	"ENSG00000135541.20_2"	"AHI1"	chr6	-	135784262	135784444	135778631	135778851	135786951	135787511
19097	"ENSG00000163728.10_1"	"TTC14"	chr3	+	180322639	180322795	180322265	180322395	180323553	180323625
19098	"ENSG00000276805.2_1"	"RP11-291L22.9"	chr10	+	38701656	38701810	38701155	38701371	38702254	38702320
19104	"ENSG00000175198.15_2"	"PCCA"	chr13	+	100992410	100992513	100982814	100982925	101020725	101020828
19147	"ENSG00000149970.14_2"	"CNKSR2"	chrX	+	21444614	21444778	21392535	21393079	21450729	21450932
19216	"ENSG00000100284.20_2"	"TOM1"	chr22	+	35717951	35718012	35713869	35713954	35719020	35719170
19218	"ENSG00000100284.20_2"	"TOM1"	chr22	+	35717951	35718030	35713869	35713954	35719020	35719170
19219	"ENSG00000100284.20_2"	"TOM1"	chr22	+	35719488	35719623	35718991	35719170	35719760	35719812
19220	"ENSG00000100284.20_2"	"TOM1"	chr22	+	35719511	35719623	35719020	35719170	35719760	35719803
19239	"ENSG00000106948.16_1"	"AKNA"	chr9	-	117105987	117106083	117104288	117104405	117108142	117108289
19259	"ENSG00000106852.15_1"	"LHX6"	chr9	-	124989687	124989759	124989126	124989309	124990935	124991124
19347	"ENSG00000074657.13_2"	"ZNF532"	chr18	+	56606676	56606853	56601463	56601846	56615298	56615313
19348	"ENSG00000074657.13_2"	"ZNF532"	chr18	+	56615298	56615461	56606676	56606853	56620749	56621031
19349	"ENSG00000074657.13_2"	"ZNF532"	chr18	+	56621465	56621566	56620749	56621031	56646286	56646399
19350	"ENSG00000074657.13_2"	"ZNF532"	chr18	+	56648701	56648849	56646286	56646399	56651203	56651326
19379	"ENSG00000032219.18_1"	"ARID4A"	chr14	+	58813128	58813223	58811412	58811485	58813737	58813835
19389	"ENSG00000054523.17_2"	"KIF1B"	chr1	+	10412688	10412794	10408706	10408791	10420986	10421101
19425	"ENSG00000005108.15_2"	"THSD7A"	chr7	-	11416196	11416284	11409983	11415505	11418696	11418907
19458	"ENSG00000213204.8_2"	"RP3-382I10.7"	chr6	+	88216598	88216779	88216099	88216166	88218137	88218314
19550	"ENSG00000116191.17_2"	"RALGPS2"	chr1	+	178790746	178790839	178780449	178780539	178802558	178802685
19621	"ENSG00000113761.11_2"	"ZNF346"	chr5	+	176489058	176489152	176477703	176477937	176491512	176491602
19629	"ENSG00000144036.15_1"	"EXOC6B"	chr2	-	72960199	72960247	72958283	72958374	72968432	72968598
19793	"ENSG00000188517.14_2"	"COL25A1"	chr4	-	109931513	109931531	109895688	109895715	109969323	109969331
19856	"ENSG00000018699.11_1"	"TTC27"	chr2	+	32961760	32961883	32958894	32958990	32983358	32983586
19857	"ENSG00000018699.11_1"	"TTC27"	chr2	+	32991534	32991616	32983358	32983586	33002948	33003047
19860	"ENSG00000117020.16_2"	"AKT3"	chr1	-	243776972	243777041	243736227	243736350	243778397	243778448
19861	"ENSG00000117020.16_2"	"AKT3"	chr1	-	243858892	243859018	243828073	243828185	244006426	244006538
19865	"ENSG00000173757.9_2"	"STAT5B"	chr17	-	40379546	40379703	40376796	40376886	40384017	40384155
19895	"ENSG00000115275.11_2"	"MOGS"	chr2	-	74691622	74691849	74690316	74690513	74692022	74692114
19919	"ENSG00000169169.14_2"	"CPT1C"	chr19	+	50213979	50214114	50213576	50213741	50215065	50215218
19928	"ENSG00000069431.11_2"	"ABCC9"	chr12	-	22017372	22017411	22015886	22015988	22025558	22025664
19935	"ENSG00000185842.14_1"	"DNAH14"	chr1	+	225268080	225268450	225266908	225267250	225270250	225270441
19936	"ENSG00000185842.14_1"	"DNAH14"	chr1	+	225288414	225288586	225284819	225284941	225305385	225305490
19961	"ENSG00000095637.21_2"	"SORBS1"	chr10	-	97154757	97154832	97146747	97146876	97156976	97157040
19982	"ENSG00000146872.17_2"	"TLK2"	chr17	+	60600494	60600538	60599564	60599634	60613530	60613698
19984	"ENSG00000146872.17_2"	"TLK2"	chr17	+	60629662	60629758	60613530	60613698	60631023	60631116
19998	"ENSG00000123562.16_2"	"MORF4L2"	chrX	-	102939608	102939657	102933426	102933548	102940098	102940188
20054	"ENSG00000114023.15_1"	"FAM162A"	chr3	+	122123104	122123210	122121606	122121729	122126127	122126236
20069	"ENSG00000183780.12_2"	"SLC35F3"	chr1	+	234367162	234367487	234041274	234041504	234444846	234445066
20070	"ENSG00000183780.12_2"	"SLC35F3"	chr1	+	234444846	234445066	234367162	234367487	234452347	234452473
20168	"ENSG00000005436.13_2"	"GCFC2"	chr2	-	75900569	75900646	75899075	75899142	75914952	75915018
20177	"ENSG00000000460.16_2"	"C1orf112"	chr1	+	169796851	169796981	169796191	169796340	169798403	169798590
20206	"ENSG00000215386.11_2"	"MIR99AHG"	chr21	+	17909698	17909759	17859809	17859858	17966659	17966774
20230	"ENSG00000133805.15_2"	"AMPD3"	chr11	+	10476886	10476995	10472246	10472311	10483061	10483287
20232	"ENSG00000133805.15_2"	"AMPD3"	chr11	+	10503609	10503772	10483061	10483287	10506366	10506578
20275	"ENSG00000240089.2_1"	"BMS1P3"	chr10	+	88758134	88758318	88754580	88754660	88759205	88759348
20348	"ENSG00000009413.15_2"	"REV3L"	chr6	-	111634554	111634692	111632271	111632462	111636469	111636584
20352	"ENSG00000080200.9_1"	"CRYBG3"	chr3	+	97562038	97562105	97540883	97541199	97583060	97583491
20353	"ENSG00000080200.9_1"	"CRYBG3"	chr3	+	97611703	97611837	97608198	97608234	97614802	97614929
20367	"ENSG00000128596.16_1"	"CCDC136"	chr7	+	128434747	128434822	128434401	128434656	128441239	128441304
20434	"ENSG00000135298.13_1"	"ADGRB3"	chr6	+	69347282	69347454	69345258	69345892	69348552	69349324
20458	"ENSG00000272752.6_2"	"STAG3L5P-PVRIG2P-PILRB"	chr7	+	99950832	99950893	99950619	99950746	99952765	99952863
20459	"ENSG00000272752.6_2"	"STAG3L5P-PVRIG2P-PILRB"	chr7	+	99950995	99951106	99950832	99950893	99952765	99952863
20460	"ENSG00000272752.6_2"	"STAG3L5P-PVRIG2P-PILRB"	chr7	+	99950995	99951635	99950832	99950893	99952765	99952863
20492	"ENSG00000075413.17_2"	"MARK3"	chr14	+	103915255	103915304	103894723	103894777	103918254	103918320
20493	"ENSG00000075413.17_2"	"MARK3"	chr14	+	103923478	103923549	103918254	103918320	103928741	103928798
20495	"ENSG00000075413.17_2"	"MARK3"	chr14	+	103931893	103932130	103928741	103928798	103932308	103932428
20503	"ENSG00000157827.19_2"	"FMNL2"	chr2	+	153486169	153486238	153484812	153485047	153486338	153486419
20555	"ENSG00000155229.20_1"	"MMS19"	chr10	-	99221252	99221379	99220663	99220764	99221584	99221653
20557	"ENSG00000155229.20_1"	"MMS19"	chr10	-	99228722	99228861	99228008	99228163	99229402	99229480
20567	"ENSG00000176909.11_2"	"MAMSTR"	chr19	-	49216972	49217027	49215998	49216807	49217116	49217302
20568	"ENSG00000176909.11_2"	"MAMSTR"	chr19	-	49217622	49217817	49217116	49217302	49218062	49218165
20606	"ENSG00000186115.12_2"	"CYP4F2"	chr19	-	15990573	15990707	15990413	15990478	15996733	15996863
20631	"ENSG00000120519.14_1"	"SLC10A7"	chr4	-	147227077	147227161	147215081	147215247	147247112	147247148
20632	"ENSG00000120519.14_1"	"SLC10A7"	chr4	-	147363934	147363973	147247112	147247148	147425000	147425076
20640	"ENSG00000048052.21_2"	"HDAC9"	chr7	+	18498464	18498524	18201851	18201972	18535884	18535947
20644	"ENSG00000048052.21_2"	"HDAC9"	chr7	+	18629958	18630109	18624903	18625145	18631138	18631167
20645	"ENSG00000048052.21_2"	"HDAC9"	chr7	+	18629967	18630109	18624903	18625145	18631138	18631156
20692	"ENSG00000114841.17_2"	"DNAH1"	chr3	+	52360750	52360907	52360155	52360330	52361897	52362030
20878	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124914158	124914249	124911167	124911346	124915160	124915333
20879	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124914158	124914252	124911167	124911346	124915160	124915333
20881	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	125020110	125020157	124979692	124979914	125051853	125052010
20884	"ENSG00000258674.5_2"	"CTC-260F20.3"	chr19	+	19638815	19638925	19638509	19638579	19640172	19640326
20926	"ENSG00000154874.14_2"	"CCDC144B"	chr17	-	18490979	18491193	18486654	18486837	18498034	18498059
20960	"ENSG00000186998.15_1"	"EMID1"	chr22	+	29622478	29622540	29611515	29611619	29627008	29627129
20961	"ENSG00000186998.15_1"	"EMID1"	chr22	+	29627446	29627497	29627006	29627129	29627581	29627671
20962	"ENSG00000186998.15_1"	"EMID1"	chr22	+	29627581	29627671	29627008	29627129	29628244	29628334
20963	"ENSG00000186998.15_1"	"EMID1"	chr22	+	29628244	29628391	29627006	29627129	29629367	29629457
21065	"ENSG00000060642.10_2"	"PIGV"	chr1	+	27120603	27121725	27117249	27117384	27124053	27124884
21132	"ENSG00000129933.20_2"	"MAU2"	chr19	+	19447978	19448074	19446930	19446996	19451654	19451685
21155	"ENSG00000265794.5_2"	"RP11-227G15.3"	chr17	+	30685521	30685660	30678757	30678931	30687616	30687684
21184	"ENSG00000107290.13_2"	"SETX"	chr9	-	135218076	135218186	135211682	135211902	135221647	135221858
21202	"ENSG00000170364.12_1"	"SETMAR"	chr3	+	4354581	4355445	4344987	4345210	4357895	4359251
21203	"ENSG00000170364.12_1"	"SETMAR"	chr3	+	4355330	4355445	4345020	4345210	4357895	4358220
21218	"ENSG00000258653.3_2"	"RP5-1021I20.4"	chr14	+	74361939	74362117	74360499	74360635	74363018	74363237
21253	"ENSG00000170165.5_1"	"CR848007.2"	chr9	-	44060105	44060387	44059303	44059515	44067646	44067776
21268	"ENSG00000182149.20_2"	"IST1"	chr16	+	71958671	71958720	71957190	71957283	71961516	71961793
21269	"ENSG00000182149.20_2"	"IST1"	chr16	+	71958675	71958720	71957190	71957283	71961516	71962913
21272	"ENSG00000169499.14_1"	"PLEKHA2"	chr8	+	38814840	38814904	38810814	38810885	38826109	38826187
21338	"ENSG00000168852.12_1"	"TPTE2P5"	chr13	-	41482294	41482348	41429311	41429951	41495754	41495851
21341	"ENSG00000124831.18_2"	"LRRFIP1"	chr2	+	238636518	238636578	238629414	238629465	238647874	238647952
21346	"ENSG00000124831.18_2"	"LRRFIP1"	chr2	+	238680723	238680841	238678585	238678635	238681508	238681588
21370	"ENSG00000251141.5_1"	"RP11-53O19.1"	chr5	-	44746043	44746140	44745239	44745510	44808743	44808843
21489	"ENSG00000149639.14_2"	"SOGA1"	chr20	-	35438384	35438510	35436915	35437146	35441106	35441247
21559	"ENSG00000198838.13_2"	"RYR3"	chr15	+	34049675	34049797	34048506	34048574	34060858	34060908
21562	"ENSG00000198838.13_2"	"RYR3"	chr15	+	34108034	34108134	34105667	34105780	34110778	34110885
21563	"ENSG00000198838.13_2"	"RYR3"	chr15	+	34109062	34109159	34105667	34105780	34110778	34110885
21579	"ENSG00000175066.15_2"	"GK5"	chr3	-	141905035	141905109	141904770	141904831	141905293	141905355
21653	"ENSG00000145687.16_2"	"SSBP2"	chr5	-	80911291	80911376	80809446	80809536	80932375	80932437
21735	"ENSG00000172915.18_2"	"NBEA"	chr13	+	35758112	35758208	35756496	35756665	35770000	35770439
21736	"ENSG00000172915.18_2"	"NBEA"	chr13	+	35864525	35864587	35806628	35806756	35883664	35883729
21738	"ENSG00000162664.16_1"	"ZNF326"	chr1	+	90486350	90486481	90484243	90484343	90487808	90487904
21741	"ENSG00000153214.9_2"	"TMEM87B"	chr2	+	112838911	112839095	112838633	112838695	112843581	112843681
21747	"ENSG00000013288.8_1"	"MAN2B2"	chr4	+	6588722	6588895	6580119	6580225	6590771	6590887
21758	"ENSG00000005889.15_1"	"ZFX"	chrX	+	24190831	24190917	24167745	24167911	24197299	24197336
21763	"ENSG00000005889.15_1"	"ZFX"	chrX	+	24227016	24227157	24226334	24226487	24228309	24229817
21795	"ENSG00000105642.15_1"	"KCNN1"	chr19	+	18103862	18103871	18100524	18100652	18104298	18104368
21821	"ENSG00000145241.10_2"	"CENPC"	chr4	-	68340605	68340696	68334465	68338393	68355684	68355839
21836	"ENSG00000160299.16_1"	"PCNT"	chr21	+	47845744	47845885	47841883	47842038	47847535	47847709
21944	"ENSG00000133083.14_1"	"DCLK1"	chr13	-	36521494	36521594	36445360	36445477	36686005	36686352
21995	"ENSG00000089022.13_1"	"MAPKAPK5"	chr12	+	112305375	112305473	112303959	112304035	112308074	112308111
22002	"ENSG00000186732.13_2"	"MPPED1"	chr22	+	43820913	43821215	43808018	43808164	43830953	43831087
22021	"ENSG00000236491.1_1"	"RP13-565O16.2"	chrX	-	134315070	134315183	134314178	134314370	134317552	134317697
22073	"ENSG00000182871.14_2"	"COL18A1"	chr21	+	46909399	46909435	46908331	46908358	46910188	46910260
22092	"ENSG00000243335.8_2"	"KCTD7"	chr7	+	66238677	66238797	66236869	66237065	66240213	66240380
22093	"ENSG00000243335.8_2"	"KCTD7"	chr7	+	66261762	66261879	66260497	66260579	66262360	66262493
22108	"ENSG00000153317.14_1"	"ASAP1"	chr8	-	131146541	131146590	131140172	131140336	131149196	131149284
22148	"ENSG00000163625.15_2"	"WDFY3"	chr4	-	85752565	85752758	85750156	85750343	85758081	85758243
22150	"ENSG00000163625.15_2"	"WDFY3"	chr4	-	85800558	85800647	85781716	85781775	85853422	85853516
22151	"ENSG00000163625.15_2"	"WDFY3"	chr4	-	85818063	85818163	85781564	85781775	85853422	85853516
22154	"ENSG00000136758.18_2"	"YME1L1"	chr10	-	27425204	27425314	27423759	27423910	27434356	27434519
22157	"ENSG00000136758.18_2"	"YME1L1"	chr10	-	27436426	27436597	27434356	27434519	27437834	27437969
22160	"ENSG00000128272.14_1"	"ATF4"	chr22	+	39917358	39917676	39916182	39916756	39917777	39918688
22173	"ENSG00000076826.9_1"	"CAMSAP3"	chr19	+	7672706	7672754	7671662	7671695	7673011	7673150
22238	"ENSG00000155621.14_1"	"C9orf85"	chr9	+	74586420	74586534	74561921	74562028	74597572	74598166
22342	"ENSG00000153363.12_2"	"LINC00467"	chr1	+	211570108	211570173	211565168	211565318	211599552	211599625
22396	"ENSG00000113712.16_2"	"CSNK1A1"	chr5	-	148904607	148904734	148899852	148899951	148929637	148929744
22500	"ENSG00000100401.19_2"	"RANGAP1"	chr22	-	41680904	41681157	41676936	41677086	41681547	41681969
22512	"ENSG00000078549.14_2"	"ADCYAP1R1"	chr7	+	31117605	31117713	31104446	31104552	31123755	31123865
22513	"ENSG00000078549.14_2"	"ADCYAP1R1"	chr7	+	31124924	31125057	31124351	31124449	31125997	31126151
22522	"ENSG00000151948.11_2"	"GLT1D1"	chr12	+	129360458	129360607	129337971	129338194	129373183	129373289
22523	"ENSG00000151948.11_2"	"GLT1D1"	chr12	+	129383780	129383832	129373183	129373289	129396968	129397005
22650	"ENSG00000089820.15_2"	"ARHGAP4"	chrX	-	153178153	153178256	153176582	153176643	153178477	153178505
22707	"ENSG00000123636.17_2"	"BAZ2B"	chr2	-	160310123	160310312	160304752	160304914	160335085	160335232
22713	"ENSG00000177990.11_2"	"DPY19L2"	chr12	-	63963003	63963129	63952692	63954442	63964537	63964637
22714	"ENSG00000177990.11_2"	"DPY19L2"	chr12	-	63974441	63974616	63964537	63964637	63976185	63976305
22716	"ENSG00000177990.11_2"	"DPY19L2"	chr12	-	64002395	64002455	63994085	63994166	64011083	64011170
22756	"ENSG00000170390.15_1"	"DCLK2"	chr4	+	151124946	151125041	151119153	151119255	151141857	151141930
22792	"ENSG00000082293.12_1"	"COL19A1"	chr6	+	70646676	70646802	70642674	70642755	70647929	70647992
22901	"ENSG00000144283.21_2"	"PKP4"	chr2	+	159389691	159389828	159313475	159313730	159459581	159459616
22906	"ENSG00000144283.21_2"	"PKP4"	chr2	+	159535092	159535166	159530394	159530512	159536940	159537186
22924	"ENSG00000186001.12_2"	"LRCH3"	chr3	+	197547195	197547301	197544046	197544173	197553748	197553885
22940	"ENSG00000180438.15_2"	"TPRXL"	chr3	+	14104878	14105008	13978900	13978979	14123161	14123247
22944	"ENSG00000248235.6_2"	"AC037459.4"	chr8	+	22449063	22449181	22447108	22447254	22451245	22451345
22948	"ENSG00000272325.1_2"	"NUDT3"	chr6	-	34309638	34309749	34263417	34263462	34360040	34360451
22980	"ENSG00000186260.16_2"	"MKL2"	chr16	+	14346221	14346359	14345718	14345880	14351957	14352018
23022	"ENSG00000149091.15_2"	"DGKZ"	chr11	+	46396315	46396389	46396153	46396216	46396483	46396595
23023	"ENSG00000090020.10_1"	"SLC9A1"	chr1	-	27440316	27440777	27436017	27436268	27480473	27481089
