ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2126	"ENSG00000092199.17_2"	"HNRNPC"	chr14	-	21702927	21702990	21704531	21704619	21702111	21702388	21731469	21731495
2127	"ENSG00000092199.17_2"	"HNRNPC"	chr14	-	21702927	21702990	21730759	21730927	21702111	21702388	21731469	21731495
2128	"ENSG00000092199.17_2"	"HNRNPC"	chr14	-	21704531	21704619	21730759	21730927	21702111	21702388	21731469	21731495
2129	"ENSG00000188672.17_2"	"RHCE"	chr1	-	25701839	25701919	25712201	25712335	25696957	25697031	25715466	25715604
2130	"ENSG00000147488.11_2"	"ST18"	chr8	-	53113621	53113936	53122589	53122677	53092681	53092872	53124638	53124669
2131	"ENSG00000108021.19_2"	"FAM208B"	chr10	+	5756097	5756170	5759621	5759713	5754785	5754881	5762506	5762631
2132	"ENSG00000089505.17_2"	"CMTM1"	chr16	+	66603838	66603997	66605053	66605173	66600295	66600497	66611006	66611105
2133	"ENSG00000089505.17_2"	"CMTM1"	chr16	+	66605039	66605173	66611006	66611105	66603838	66603997	66612733	66613038
2134	"ENSG00000089505.17_2"	"CMTM1"	chr16	+	66605039	66605173	66611006	66611105	66603838	66603997	66612749	66613038
2135	"ENSG00000089505.17_2"	"CMTM1"	chr16	+	66608842	66609040	66611006	66611105	66605039	66605173	66612733	66613038
2136	"ENSG00000089505.17_2"	"CMTM1"	chr16	+	66608842	66609040	66611006	66611105	66605039	66605173	66612749	66613038
2137	"ENSG00000186566.12_2"	"GPATCH8"	chr17	-	42544464	42544482	42551092	42551127	42541839	42541912	42552196	42552271
2138	"ENSG00000170113.15_2"	"NIPA1"	chr15	-	23058914	23058985	23059353	23059435	23052594	23052755	23060814	23060905
2139	"ENSG00000125675.17_2"	"GRIA3"	chrX	+	122599524	122599639	122613913	122614028	122598715	122598963	122616649	122616897
2140	"ENSG00000102893.15_2"	"PHKB"	chr16	+	47698795	47698886	47699852	47699943	47697587	47697645	47703125	47703328
2141	"ENSG00000125386.15_2"	"FAM193A"	chr4	+	2709872	2709995	2717048	2717220	2701406	2702271	2717749	2717831
2142	"ENSG00000104671.7_2"	"DCTN6"	chr8	+	30032600	30032706	30034641	30034730	30021626	30021691	30036923	30036971
2143	"ENSG00000118785.13_2"	"SPP1"	chr4	+	88901197	88901278	88901544	88901586	88898210	88898249	88902626	88902950
2144	"ENSG00000099331.13_2"	"MYO9B"	chr19	+	17288605	17288695	17291735	17291849	17286471	17286550	17294637	17294677
2145	"ENSG00000124406.16_2"	"ATP8A1"	chr4	-	42592827	42592901	42596305	42596379	42590276	42590346	42602494	42602535
2146	"ENSG00000122958.14_1"	"VPS26A"	chr10	+	70916762	70916919	70917802	70917967	70892653	70892803	70922161	70922268
2147	"ENSG00000111711.9_2"	"GOLT1B"	chr12	+	21660050	21660085	21660877	21661043	21659818	21659910	21661316	21661495
2148	"ENSG00000149269.9_2"	"PAK1"	chr11	-	77108071	77108203	77119198	77119277	77103375	77103586	77122818	77122978
2149	"ENSG00000145147.19_2"	"SLIT2"	chr4	+	20491565	20491577	20492425	20492437	20490441	20490605	20493383	20493522
2150	"ENSG00000135446.16_2"	"CDK4"	chr12	-	58144224	58144346	58144438	58144548	58143236	58143287	58144705	58144873
2151	"ENSG00000179761.11_2"	"PIPOX"	chr17	+	27337977	27338164	27367700	27367808	27280381	27280426	27371876	27372025
2152	"ENSG00000141698.16_1"	"NT5C3B"	chr17	-	39985041	39985204	39987052	39987142	39983677	39983878	39988643	39988729
2153	"ENSG00000159720.11_2"	"ATP6V0D1"	chr16	-	67479714	67479868	67486140	67486263	67478430	67478609	67487446	67487618
2154	"ENSG00000102445.18_2"	"KIAA0226L"	chr13	-	46946075	46946732	46952024	46952140	46942867	46942950	46961811	46962014
2155	"ENSG00000183077.15_1"	"AFMID"	chr17	+	76200908	76200981	76201520	76201599	76198783	76198832	76202026	76202131
2156	"ENSG00000137070.17_2"	"IL11RA"	chr9	+	34655601	34655662	34656735	34656905	34655214	34655314	34657031	34657146
2157	"ENSG00000112576.12_2"	"CCND3"	chr6	-	41908107	41908323	41997746	41997928	41904972	41905132	42016238	42016426
2158	"ENSG00000165914.14_1"	"TTC7B"	chr14	-	91068349	91068544	91069596	91069647	91059829	91059970	91077085	91077183
2159	"ENSG00000137497.17_2"	"NUMA1"	chr11	-	71760464	71760585	71761707	71761879	71746947	71747021	71780887	71780957
2160	"ENSG00000137497.17_2"	"NUMA1"	chr11	-	71760464	71760585	71773634	71773732	71746947	71747021	71780887	71780957
2161	"ENSG00000137497.17_2"	"NUMA1"	chr11	-	71760464	71760585	71779124	71779277	71746947	71747021	71780887	71780957
2162	"ENSG00000137497.17_2"	"NUMA1"	chr11	-	71760464	71760585	71779541	71779663	71746947	71747021	71780887	71780957
2163	"ENSG00000137497.17_2"	"NUMA1"	chr11	-	71761707	71761879	71773634	71773732	71746947	71747021	71780887	71780957
2164	"ENSG00000137497.17_2"	"NUMA1"	chr11	-	71761707	71761879	71779124	71779277	71746947	71747021	71780887	71780957
2165	"ENSG00000137497.17_2"	"NUMA1"	chr11	-	71761707	71761879	71779541	71779663	71746947	71747021	71780887	71780957
2166	"ENSG00000137497.17_2"	"NUMA1"	chr11	-	71773634	71773732	71779124	71779277	71746947	71747021	71780887	71780957
2167	"ENSG00000137497.17_2"	"NUMA1"	chr11	-	71773634	71773732	71779541	71779663	71746947	71747021	71780887	71780957
2168	"ENSG00000137497.17_2"	"NUMA1"	chr11	-	71779124	71779277	71779541	71779663	71746947	71747021	71780887	71780957
2169	"ENSG00000079805.16_2"	"DNM2"	chr19	+	10906736	10906875	10908055	10908194	10906047	10906115	10909161	10909248
2170	"ENSG00000119487.16_2"	"MAPKAP1"	chr9	-	128246721	128246862	128268588	128268696	128230250	128230388	128305337	128305447
2171	"ENSG00000196873.15_2"	"CBWD3"	chr9	+	70874262	70874350	70875772	70875917	70873447	70873485	70879383	70879430
2172	"ENSG00000196873.15_2"	"CBWD3"	chr9	+	70884515	70884638	70885217	70885434	70883849	70883894	70889797	70889854
2173	"ENSG00000176261.15_2"	"ZBTB8OS"	chr1	-	33097427	33097480	33098862	33098955	33093108	33093145	33099245	33099328
2174	"ENSG00000159256.12_2"	"MORC3"	chr21	+	37752528	37752616	37752923	37752980	37749707	37749805	37757027	37757127
2175	"ENSG00000189068.9_2"	"VSTM1"	chr19	-	54545422	54545450	54545480	54545623	54545169	54545207	54554663	54554702
2176	"ENSG00000075415.12_2"	"SLC25A3"	chr12	+	98989210	98989335	98989504	98989626	98987752	98987913	98991633	98991813
2177	"ENSG00000075415.12_2"	"SLC25A3"	chr12	+	98989210	98989439	98989504	98989626	98987756	98987913	98991633	98991813
2178	"ENSG00000119661.14_1"	"DNAL1"	chr14	+	74128689	74128745	74138244	74138300	74121549	74121588	74153961	74154088
2179	"ENSG00000162066.14_2"	"AMDHD2"	chr16	+	2577561	2577616	2577773	2577986	2570984	2571124	2578060	2578149
2180	"ENSG00000138592.13_2"	"USP8"	chr15	+	50741596	50741682	50751196	50751359	50731205	50731374	50754476	50754519
2181	"ENSG00000111652.9_1"	"COPS7A"	chr12	+	6835030	6835125	6836836	6836966	6833779	6833984	6837091	6837167
2182	"ENSG00000144504.15_2"	"ANKMY1"	chr2	-	241446976	241447108	241451277	241451418	241439868	241439982	241452218	241452359
2183	"ENSG00000144504.15_2"	"ANKMY1"	chr2	-	241448764	241448872	241451277	241451418	241446976	241447108	241452218	241452359
2184	"ENSG00000204410.14_2"	"MSH5"	chr6	+	31729594	31729642	31729642	31729732	31729248	31729392	31729888	31729962
2185	"ENSG00000085719.12_2"	"CPNE3"	chr8	+	87533831	87533942	87537104	87537225	87527689	87527727	87540763	87540905
2186	"ENSG00000026751.16_1"	"SLAMF7"	chr1	+	160717983	160718304	160719610	160719883	160708846	160709146	160721134	160721238
2187	"ENSG00000026751.16_1"	"SLAMF7"	chr1	+	160717983	160718304	160719610	160719883	160708846	160709146	160721975	160722038
2188	"ENSG00000026751.16_1"	"SLAMF7"	chr1	+	160719610	160719883	160721134	160721238	160717983	160718304	160721975	160722038
2189	"ENSG00000026751.16_1"	"SLAMF7"	chr1	+	160720093	160720213	160721134	160721238	160719610	160719883	160721975	160722038
2190	"ENSG00000153094.21_1"	"BCL2L11"	chr2	+	111881626	111881716	111887708	111887824	111881322	111881446	111907620	111907724
2191	"ENSG00000153094.21_1"	"BCL2L11"	chr2	+	111907620	111907724	111911356	111911481	111881309	111881716	111921709	111926022
2192	"ENSG00000153094.21_1"	"BCL2L11"	chr2	+	111911356	111911481	111918995	111919127	111907620	111907724	111921709	111921808
2193	"ENSG00000248333.8_1"	"CDK11B"	chr1	-	1581358	1581409	1581486	1581504	1581133	1581245	1586822	1586938
2194	"ENSG00000162910.18_1"	"MRPL55"	chr1	-	228296137	228296175	228296655	228296722	228295935	228296019	228296961	228297000
2195	"ENSG00000180376.16_1"	"CCDC66"	chr3	+	56594889	56595040	56595284	56595406	56593596	56593622	56597711	56598153
2196	"ENSG00000180376.16_1"	"CCDC66"	chr3	+	56605208	56605330	56626997	56627129	56600977	56601081	56627518	56627769
2197	"ENSG00000159267.14_2"	"HLCS"	chr21	-	38318308	38318454	38319632	38320587	38311131	38311294	38334335	38334470
2198	"ENSG00000159267.14_2"	"HLCS"	chr21	-	38318308	38318454	38320465	38320587	38311131	38311294	38334335	38334470
2199	"ENSG00000160191.17_1"	"PDE9A"	chr21	+	44106301	44106372	44108026	44108104	44073888	44073993	44119077	44119121
2200	"ENSG00000160191.17_1"	"PDE9A"	chr21	+	44108026	44108104	44119077	44119121	44073888	44073993	44153465	44153536
2201	"ENSG00000160191.17_1"	"PDE9A"	chr21	+	44108026	44108104	44152179	44152234	44073888	44073993	44153465	44153536
2202	"ENSG00000160191.17_1"	"PDE9A"	chr21	+	44108026	44108104	44119077	44119121	44106301	44106372	44153465	44153536
2203	"ENSG00000160191.17_1"	"PDE9A"	chr21	+	44119077	44119121	44152179	44152234	44073888	44073993	44153465	44153536
2204	"ENSG00000160191.17_1"	"PDE9A"	chr21	+	44144665	44144744	44151879	44152059	44119077	44119121	44152179	44152234
2205	"ENSG00000160191.17_1"	"PDE9A"	chr21	+	44151879	44152059	44152179	44152234	44119077	44119121	44153465	44153536
2206	"ENSG00000130818.11_2"	"ZNF426"	chr19	-	9644515	9644642	9645863	9645955	9643520	9643601	9646883	9647032
2207	"ENSG00000077616.10_2"	"NAALAD2"	chr11	+	89891312	89891406	89892406	89892505	89885465	89885652	89896116	89896202
2208	"ENSG00000188687.16_2"	"SLC4A5"	chr2	-	74542071	74542152	74555246	74555313	74512899	74513029	74561153	74561304
2209	"ENSG00000183621.15_2"	"ZNF438"	chr10	-	31146608	31146707	31164259	31164438	31137459	31139296	31165926	31165994
2210	"ENSG00000089847.12_2"	"ANKRD24"	chr19	+	4202865	4202923	4207104	4207131	4202022	4202087	4207238	4207309
2211	"ENSG00000074370.17_1"	"ATP2A3"	chr17	-	3831274	3831332	3831533	3831621	3828584	3828735	3831956	3832074
2212	"ENSG00000141376.21_2"	"BCAS3"	chr17	+	58765380	58765556	58766292	58766407	58761342	58761397	58767046	58767122
2213	"ENSG00000120049.18_1"	"KCNIP2"	chr10	-	103587907	103588015	103588145	103588216	103587645	103587750	103588383	103588453
2214	"ENSG00000149182.14_2"	"ARFGAP2"	chr11	-	47196732	47196864	47197401	47197474	47193831	47193884	47198066	47198185
2215	"ENSG00000123560.13_2"	"PLP1"	chrX	+	103034776	103034918	103035730	103035838	103031801	103031927	103040510	103040697
2216	"ENSG00000197721.16_2"	"CR1L"	chr1	+	207881522	207881608	207888656	207888742	207874863	207874963	207890808	207891036
2217	"ENSG00000172785.18_2"	"CBWD1"	chr9	-	147900	148040	150508	150725	146101	146158	152033	152078
2218	"ENSG00000172785.18_2"	"CBWD1"	chr9	-	147900	148040	151304	151427	146101	146158	152033	152078
2219	"ENSG00000172785.18_2"	"CBWD1"	chr9	-	150508	150725	151304	151427	146101	146158	152033	152078
2220	"ENSG00000172785.18_2"	"CBWD1"	chr9	-	160000	160140	161566	161654	156480	156527	162431	162469
2221	"ENSG00000172785.18_2"	"CBWD1"	chr9	-	163977	164037	164402	164448	162431	162469	172080	172172
2222	"ENSG00000117859.18_2"	"OSBPL9"	chr1	+	52117662	52117713	52135105	52135184	52082780	52082893	52179674	52179751
2223	"ENSG00000185728.16_2"	"YTHDF3"	chr8	+	64085211	64085357	64086209	64086240	64081945	64081970	64087889	64087975
2224	"ENSG00000181722.16_2"	"ZBTB20"	chr3	-	114300960	114301113	114318097	114318193	114219198	114219238	114412374	114412422
2225	"ENSG00000111834.12_2"	"RSPH4A"	chr6	+	116948791	116949532	116950729	116950865	116943930	116944165	116951597	116951715
2226	"ENSG00000151655.18_2"	"ITIH2"	chr10	+	7749163	7749196	7750984	7751154	7747070	7747145	7755143	7755248
2227	"ENSG00000132780.16_1"	"NASP"	chr1	+	46056894	46056942	46067926	46068037	46049716	46049877	46070607	46070688
2228	"ENSG00000132780.16_1"	"NASP"	chr1	+	46060365	46060445	46066056	46066129	46056894	46056942	46067926	46068037
2229	"ENSG00000132780.16_1"	"NASP"	chr1	+	46067926	46068037	46070607	46070688	46056894	46056942	46072153	46072263
2230	"ENSG00000259316.9_2"	"CTD-2116N17.1"	chr15	-	64634741	64634884	64658184	64658274	64592517	64592922	64665896	64665968
2231	"ENSG00000259316.9_2"	"CTD-2116N17.1"	chr15	-	64658172	64658274	64668941	64669104	64592517	64592922	64673156	64673237
2232	"ENSG00000259316.9_2"	"CTD-2116N17.1"	chr15	-	64658184	64658274	64668941	64669104	64592517	64592922	64673156	64673237
2233	"ENSG00000108423.14_1"	"TUBD1"	chr17	-	57955463	57955695	57963443	57963591	57943969	57944110	57970057	57970254
2234	"ENSG00000101181.17_2"	"MTG2"	chr20	+	60772907	60773023	60773689	60773908	60770857	60771005	60774174	60774313
2235	"ENSG00000227155.7_1"	"RP11-165F24.3"	chr9	-	465961	466069	466687	466853	456200	456703	469721	469802
2236	"ENSG00000261645.5_2"	"DISC1FP1"	chr11	+	90335972	90336076	90449564	90449608	90279921	90280063	90534933	90535030
2237	"ENSG00000186976.14_2"	"EFCAB6"	chr22	-	44178059	44178205	44193124	44193231	44161184	44161273	44204874	44205011
2238	"ENSG00000116754.13_1"	"SRSF11"	chr1	+	70696777	70696886	70697541	70697658	70694104	70694238	70697950	70698060
2239	"ENSG00000147044.20_2"	"CASK"	chrX	-	41414852	41414888	41416284	41416353	41412971	41413168	41419031	41419100
2240	"ENSG00000165995.18_1"	"CACNB2"	chr10	+	18803164	18803298	18803439	18803459	18795399	18795476	18807264	18807345
2241	"ENSG00000165995.18_1"	"CACNB2"	chr10	+	18803164	18803298	18803908	18803970	18795399	18795476	18807264	18807345
2242	"ENSG00000165995.18_1"	"CACNB2"	chr10	+	18803439	18803459	18803908	18803970	18795399	18795476	18807264	18807345
2243	"ENSG00000123352.17_2"	"SPATS2"	chr12	+	49765010	49765073	49848007	49848168	49760687	49760804	49854552	49854820
2244	"ENSG00000123352.17_2"	"SPATS2"	chr12	+	49780836	49780920	49800255	49800348	49765010	49765073	49854552	49854820
2245	"ENSG00000123352.17_2"	"SPATS2"	chr12	+	49780836	49780920	49835512	49835599	49765010	49765073	49854552	49854820
2246	"ENSG00000123352.17_2"	"SPATS2"	chr12	+	49800255	49800348	49835512	49835599	49765010	49765073	49854552	49854820
2247	"ENSG00000148396.18_1"	"SEC16A"	chr9	-	139339503	139339563	139340096	139340171	139338274	139338352	139341306	139341401
2248	"ENSG00000163958.13_1"	"ZDHHC19"	chr3	-	195925146	195925322	195925322	195925461	195924322	195924596	195925659	195925745
2249	"ENSG00000128573.23_2"	"FOXP2"	chr7	+	114178380	114178438	114210861	114210936	114174671	114174761	114268594	114268732
2250	"ENSG00000168872.16_2"	"DDX19A"	chr16	+	70390014	70390150	70395320	70395413	70389387	70389438	70398445	70398548
2251	"ENSG00000084110.10_1"	"HAL"	chr12	-	96387421	96387452	96387549	96387616	96387228	96387266	96387703	96387776
2252	"ENSG00000161960.14_2"	"EIF4A1"	chr17	+	7478436	7478576	7479841	7480010	7477863	7477996	7480373	7480483
2253	"ENSG00000266173.5_2"	"STRADA"	chr17	-	61791365	61791468	61803997	61804055	61790765	61790887	61805693	61805773
2254	"ENSG00000266173.5_2"	"STRADA"	chr17	-	61794434	61794514	61800657	61800686	61791365	61791468	61803997	61804055
2255	"ENSG00000229999.6_1"	"RP5-1042K10.10"	chr22	-	40774173	40774267	40775355	40775470	40772267	40772519	40784148	40784221
2256	"ENSG00000197548.12_1"	"ATG7"	chr3	+	11323878	11324124	11330334	11330426	11322679	11322788	11340159	11340329
2257	"ENSG00000197548.12_1"	"ATG7"	chr3	+	11340835	11340890	11348416	11348534	11340159	11340329	11350457	11350535
2258	"ENSG00000154889.16_2"	"MPPE1"	chr18	-	11897524	11897619	11905736	11905952	11896982	11897355	11906201	11906308
2259	"ENSG00000154889.16_2"	"MPPE1"	chr18	-	11902265	11902357	11905736	11905952	11897524	11897619	11906201	11906308
2260	"ENSG00000171428.13_1"	"NAT1"	chr8	+	18069899	18070283	18074385	18074503	18068793	18068851	18076919	18076998
2261	"ENSG00000145087.12_2"	"STXBP5L"	chr3	+	121043339	121043432	121097562	121097733	121037321	121037387	121100139	121100379
2262	"ENSG00000079819.17_2"	"EPB41L2"	chr6	-	131188598	131188721	131190951	131191266	131186675	131186774	131206235	131206408
2263	"ENSG00000079819.17_2"	"EPB41L2"	chr6	-	131190702	131191266	131191467	131191521	131188598	131188721	131199243	131199390
2264	"ENSG00000079819.17_2"	"EPB41L2"	chr6	-	131193510	131193678	131197813	131197915	131191467	131191521	131199243	131199390
2265	"ENSG00000181019.12_1"	"NQO1"	chr16	-	69746930	69747032	69748866	69748980	69743303	69745184	69752025	69752156
2266	"ENSG00000144524.17_1"	"COPS7B"	chr2	+	232656442	232656518	232658972	232659061	232653264	232653442	232660815	232661018
2267	"ENSG00000110911.14_2"	"SLC11A2"	chr12	-	51402258	51402327	51402368	51402407	51399093	51399219	51404477	51404549
2268	"ENSG00000085999.11_2"	"RAD54L"	chr1	+	46739026	46739137	46739295	46739419	46738343	46738474	46739809	46739888
2269	"ENSG00000063761.15_1"	"ADCK1"	chr14	+	78325418	78325622	78353433	78353592	78288777	78288861	78365442	78365601
2270	"ENSG00000137648.17_2"	"TMPRSS4"	chr11	+	117969699	117969813	117973815	117973968	117965530	117965570	117975405	117975535
2271	"ENSG00000130731.15_2"	"C16orf13"	chr16	-	684888	684956	685280	685340	684718	684797	685611	685774
2272	"ENSG00000168421.12_2"	"RHOH"	chr4	+	40202131	40202185	40214283	40214411	40198526	40198920	40244333	40244454
2273	"ENSG00000168421.12_2"	"RHOH"	chr4	+	40202131	40202185	40219766	40219918	40198526	40198920	40244333	40244454
2274	"ENSG00000168421.12_2"	"RHOH"	chr4	+	40202131	40202185	40236812	40236978	40198526	40198920	40244333	40244454
2275	"ENSG00000168421.12_2"	"RHOH"	chr4	+	40214283	40214411	40219766	40219918	40198526	40198920	40244333	40244454
2276	"ENSG00000168421.12_2"	"RHOH"	chr4	+	40214283	40214411	40236812	40236978	40198526	40198920	40244333	40244454
2277	"ENSG00000168421.12_2"	"RHOH"	chr4	+	40219766	40219918	40236812	40236978	40198526	40198920	40244333	40244454
2278	"ENSG00000152520.13_2"	"PAN3"	chr13	+	28771321	28771483	28794367	28794515	28752001	28752072	28830428	28830676
2279	"ENSG00000063601.16_2"	"MTMR1"	chrX	+	149880813	149880837	149882950	149883001	149867667	149867773	149887096	149887172
2280	"ENSG00000063601.16_2"	"MTMR1"	chrX	+	149881201	149881225	149881415	149881442	149880813	149880837	149882950	149883001
2281	"ENSG00000063601.16_2"	"MTMR1"	chrX	+	149881415	149881442	149882950	149883001	149880813	149880837	149887096	149887172
2282	"ENSG00000063601.16_2"	"MTMR1"	chrX	+	149881415	149881442	149882950	149883004	149880813	149880837	149887096	149887172
2283	"ENSG00000152942.18_2"	"RAD17"	chr5	+	68667280	68667384	68667860	68668044	68666861	68666998	68669656	68669914
2284	"ENSG00000152942.18_2"	"RAD17"	chr5	+	68667860	68668044	68669656	68669914	68666861	68666998	68670454	68670538
2285	"ENSG00000152942.18_2"	"RAD17"	chr5	+	68667860	68668044	68669656	68669914	68667280	68667384	68670454	68670538
2286	"ENSG00000103978.15_1"	"TMEM87A"	chr15	-	42523389	42523458	42524041	42524113	42520909	42521018	42525410	42525504
2287	"ENSG00000100320.22_2"	"RBFOX2"	chr22	-	36148659	36148702	36152151	36152191	36142519	36142608	36155934	36156067
2288	"ENSG00000138380.17_2"	"CARF"	chr2	+	203789019	203789138	203799224	203799322	203782599	203782766	203806582	203806703
2289	"ENSG00000138380.17_2"	"CARF"	chr2	+	203789019	203789138	203802996	203803118	203782599	203782766	203806582	203806703
2290	"ENSG00000138380.17_2"	"CARF"	chr2	+	203789019	203789138	203806582	203806703	203782599	203782766	203817281	203817402
2291	"ENSG00000138380.17_2"	"CARF"	chr2	+	203789019	203789138	203807462	203807690	203782599	203782766	203817281	203817402
2292	"ENSG00000138380.17_2"	"CARF"	chr2	+	203789079	203789138	203799224	203799322	203782599	203782766	203806582	203806703
2293	"ENSG00000138380.17_2"	"CARF"	chr2	+	203789079	203789138	203802996	203803118	203782599	203782766	203806582	203806703
2294	"ENSG00000138380.17_2"	"CARF"	chr2	+	203789079	203789138	203806582	203806703	203782599	203782766	203807462	203807690
2295	"ENSG00000138380.17_2"	"CARF"	chr2	+	203799224	203799322	203802996	203803118	203782599	203782766	203806582	203806703
2296	"ENSG00000138380.17_2"	"CARF"	chr2	+	203806582	203806703	203807462	203807690	203782599	203782766	203817281	203817402
2297	"ENSG00000138380.17_2"	"CARF"	chr2	+	203846277	203846408	203846794	203847164	203841991	203842055	203848228	203848365
2298	"ENSG00000170180.19_2"	"GYPA"	chr4	-	145039866	145039905	145040838	145040934	145038006	145038092	145041642	145041741
2299	"ENSG00000170180.19_2"	"GYPA"	chr4	-	145039866	145039905	145041642	145041741	145038006	145038092	145061751	145061788
2300	"ENSG00000118513.18_2"	"MYB"	chr6	+	135515493	135515598	135516885	135517140	135514975	135515056	135520045	135520188
2301	"ENSG00000118513.18_2"	"MYB"	chr6	+	135517863	135518046	135518098	135518461	135516885	135517055	135520045	135520188
2302	"ENSG00000118513.18_2"	"MYB"	chr6	+	135517863	135518046	135518098	135518461	135516885	135517140	135520045	135520188
2303	"ENSG00000100577.18_1"	"GSTZ1"	chr14	+	77793814	77793895	77794254	77794380	77793180	77793248	77795465	77795544
2304	"ENSG00000228956.8_2"	"SATB1-AS1"	chr3	+	18513853	18513951	18553023	18553120	18507474	18507531	18567878	18568032
2305	"ENSG00000228956.8_2"	"SATB1-AS1"	chr3	+	18513853	18513951	18557536	18557670	18507474	18507531	18567878	18568032
2306	"ENSG00000228956.8_2"	"SATB1-AS1"	chr3	+	18515203	18515350	18553023	18553120	18507474	18507531	18567878	18568032
2307	"ENSG00000228956.8_2"	"SATB1-AS1"	chr3	+	18515203	18515350	18557536	18557670	18507474	18507531	18567878	18568032
2308	"ENSG00000228956.8_2"	"SATB1-AS1"	chr3	+	18553023	18553120	18557536	18557670	18507474	18507531	18567878	18568032
2309	"ENSG00000228956.8_2"	"SATB1-AS1"	chr3	+	18569442	18569631	18571472	18571677	18568665	18568818	18626878	18626934
2310	"ENSG00000228956.8_2"	"SATB1-AS1"	chr3	+	18569442	18569631	18589555	18589685	18568665	18568818	18626878	18626934
2311	"ENSG00000228956.8_2"	"SATB1-AS1"	chr3	+	18569442	18569631	18609598	18609646	18568665	18568818	18626878	18626934
2312	"ENSG00000228956.8_2"	"SATB1-AS1"	chr3	+	18571472	18571677	18589555	18589685	18568665	18568818	18626878	18626934
2313	"ENSG00000228956.8_2"	"SATB1-AS1"	chr3	+	18571472	18571677	18609598	18609646	18568665	18568818	18626878	18626934
2314	"ENSG00000228956.8_2"	"SATB1-AS1"	chr3	+	18571472	18571677	18589555	18589685	18568665	18568818	18627111	18627254
2315	"ENSG00000228956.8_2"	"SATB1-AS1"	chr3	+	18571472	18571677	18626878	18626934	18568665	18568818	18627111	18627254
2316	"ENSG00000228956.8_2"	"SATB1-AS1"	chr3	+	18571472	18571677	18626878	18626934	18569442	18569631	18627111	18627254
2317	"ENSG00000228956.8_2"	"SATB1-AS1"	chr3	+	18589555	18589685	18609598	18609646	18568665	18568818	18626878	18626934
2318	"ENSG00000228956.8_2"	"SATB1-AS1"	chr3	+	18589555	18589685	18626878	18626934	18568665	18568818	18627111	18627254
2319	"ENSG00000134058.10_2"	"CDK7"	chr5	+	68548244	68548278	68550428	68550496	68531220	68531280	68551286	68551355
2320	"ENSG00000134058.10_2"	"CDK7"	chr5	+	68551286	68551355	68553869	68553980	68548244	68548278	68555644	68555763
2321	"ENSG00000134058.10_2"	"CDK7"	chr5	+	68553869	68553980	68555644	68555763	68551286	68551355	68558031	68558131
2322	"ENSG00000121057.12_2"	"AKAP1"	chr17	+	55163733	55163898	55173951	55174124	55163077	55163435	55182801	55184539
2323	"ENSG00000126091.19_2"	"ST3GAL3"	chr1	+	44323806	44323980	44345006	44345179	44303890	44303983	44360054	44360149
2324	"ENSG00000174371.16_2"	"EXO1"	chr1	+	242015593	242015713	242016659	242016774	242013710	242013888	242020646	242020784
2325	"ENSG00000174371.16_2"	"EXO1"	chr1	+	242015593	242015713	242016659	242016783	242013710	242013888	242020646	242020784
2326	"ENSG00000137033.11_1"	"IL33"	chr9	+	6251139	6251265	6252865	6252991	6250473	6250599	6253551	6253602
2327	"ENSG00000124181.14_2"	"PLCG1"	chr20	+	39802763	39802951	39809143	39809304	39802562	39802651	39811570	39811629
2328	"ENSG00000250361.6_2"	"GYPB"	chr4	-	144918692	144918787	144920563	144920602	144917349	144917457	144940403	144940477
2329	"ENSG00000250361.6_2"	"GYPB"	chr4	-	144923723	144923847	144929544	144929602	144922337	144922436	144940403	144940477
2330	"ENSG00000160781.15_1"	"PAQR6"	chr1	-	156214932	156215029	156215325	156215452	156214480	156214702	156215572	156216041
2331	"ENSG00000150722.10_1"	"PPP1R1C"	chr2	+	182852565	182852626	182888548	182888640	182839945	182839991	182926168	182926206
2332	"ENSG00000187908.15_1"	"DMBT1"	chr10	+	124362615	124362645	124366674	124366704	124361312	124361636	124368624	124368657
2333	"ENSG00000169241.17_1"	"SLC50A1"	chr1	+	155109303	155109427	155110036	155110198	155108774	155108852	155110454	155110574
2334	"ENSG00000121446.18_2"	"RGSL1"	chr1	+	182429758	182429891	182441530	182441692	182429138	182429268	182457419	182457482
2335	"ENSG00000169246.16_2"	"NPIPB3"	chr16	-	21430810	21430896	21430955	21431087	21426277	21426406	21436299	21436457
2336	"ENSG00000088832.15_2"	"FKBP1A"	chr20	-	1356134	1356247	1373477	1373525	1352719	1352884	1373605	1373816
2337	"ENSG00000000419.12_1"	"DPM1"	chr20	-	49557665	49557746	49558567	49558663	49557401	49557470	49562273	49562299
2338	"ENSG00000167098.11_1"	"SUN5"	chr20	-	31589017	31589084	31590392	31590467	31587658	31587941	31590666	31590725
2339	"ENSG00000164172.18_2"	"MOCS2"	chr5	-	52397188	52397339	52397926	52398054	52396240	52396364	52402906	52403051
2340	"ENSG00000073417.14_2"	"PDE8A"	chr15	+	85632568	85632647	85634274	85634412	85626786	85626875	85641178	85641267
2341	"ENSG00000158458.19_1"	"NRG2"	chr5	-	139239473	139239497	139244699	139244758	139235260	139235363	139245133	139245210
2342	"ENSG00000158458.19_1"	"NRG2"	chr5	-	139244699	139244758	139245133	139245210	139235260	139235363	139251305	139251426
