ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
5311	"ENSG00000138434.16_1"	"SSFA2"	chr2	+	182779942	182781732	182779942	182781154	182783324	182783402
5312	"ENSG00000138434.16_1"	"SSFA2"	chr2	+	182779942	182783402	182779942	182781154	182783481	182783609
5313	"ENSG00000104365.13_1"	"IKBKB"	chr8	+	42150960	42151086	42150960	42151030	42162704	42162793
5314	"ENSG00000111879.18_2"	"FAM184A"	chr6	-	119282925	119283128	119283093	119283128	119280993	119281349
5315	"ENSG00000136895.18_2"	"GARNL3"	chr9	+	130005357	130005532	130005357	130005528	130027230	130027300
5316	"ENSG00000136895.18_2"	"GARNL3"	chr9	+	130005357	130005532	130005357	130005528	130053446	130053521
5317	"ENSG00000136895.18_2"	"GARNL3"	chr9	+	130005357	130005532	130005357	130005528	130073914	130074014
5318	"ENSG00000156253.6_1"	"RWDD2B"	chr21	-	30380560	30380942	30380715	30380942	30380081	30380444
5319	"ENSG00000156253.6_1"	"RWDD2B"	chr21	-	30381915	30382013	30381947	30382013	30380715	30380942
5320	"ENSG00000076344.15_2"	"RGS11"	chr16	-	324213	325082	324975	325082	323759	323836
5321	"ENSG00000076344.15_2"	"RGS11"	chr16	-	324213	325082	324956	325082	324042	324101
5322	"ENSG00000076344.15_2"	"RGS11"	chr16	-	324956	325082	324975	325082	324213	324265
5323	"ENSG00000092148.12_2"	"HECTD1"	chr14	-	31592119	31592253	31592125	31592253	31590588	31590711
5324	"ENSG00000066923.17_2"	"STAG3"	chr7	+	99775365	99775628	99775365	99775595	99778115	99778295
5325	"ENSG00000171163.15_1"	"ZNF692"	chr1	-	249150486	249150621	249150571	249150621	249149756	249150145
5326	"ENSG00000171163.15_1"	"ZNF692"	chr1	-	249150486	249150621	249150571	249150621	249149980	249150142
5327	"ENSG00000171163.15_1"	"ZNF692"	chr1	-	249153116	249153271	249153213	249153271	249152329	249152520
5328	"ENSG00000080822.16_2"	"CLDND1"	chr3	-	98239976	98240286	98240173	98240286	98237728	98237839
5329	"ENSG00000243708.10_2"	"PLA2G4B"	chr15	+	42134390	42135421	42134390	42134474	42135873	42136009
5330	"ENSG00000109911.17_1"	"ELP4"	chr11	+	31616316	31616452	31616316	31616448	31625314	31625454
5331	"ENSG00000112679.14_2"	"DUSP22"	chr6	+	311879	311962	311879	311914	345853	345928
5332	"ENSG00000074803.17_2"	"SLC12A1"	chr15	+	48512830	48512962	48512830	48512954	48513117	48513193
5333	"ENSG00000184634.15_2"	"MED12"	chrX	+	70357036	70357242	70357036	70357233	70357407	70357485
5334	"ENSG00000184634.15_2"	"MED12"	chrX	+	70357036	70357242	70357036	70357233	70357410	70357485
5335	"ENSG00000205629.11_1"	"LCMT1"	chr16	+	25139795	25139891	25139795	25139887	25143722	25143844
5336	"ENSG00000205629.11_1"	"LCMT1"	chr16	+	25182034	25182126	25182034	25182118	25186257	25186355
5337	"ENSG00000104907.12_1"	"TRMT1"	chr19	-	13223709	13223825	13223722	13223825	13220971	13221120
5338	"ENSG00000104907.12_1"	"TRMT1"	chr19	-	13223709	13223825	13223722	13223825	13223518	13223631
5339	"ENSG00000104907.12_1"	"TRMT1"	chr19	-	13226810	13227245	13226919	13227245	13226439	13226582
5340	"ENSG00000104907.12_1"	"TRMT1"	chr19	-	13226810	13227245	13226959	13227245	13226439	13226582
5341	"ENSG00000104907.12_1"	"TRMT1"	chr19	-	13226919	13227245	13226959	13227245	13226439	13226582
5342	"ENSG00000104907.12_1"	"TRMT1"	chr19	-	13226959	13227154	13227000	13227154	13226810	13226866
5343	"ENSG00000104907.12_1"	"TRMT1"	chr19	-	13226959	13227245	13226985	13227245	13226810	13226866
5344	"ENSG00000104907.12_1"	"TRMT1"	chr19	-	13226985	13227245	13227000	13227245	13226810	13226866
5345	"ENSG00000092199.17_2"	"HNRNPC"	chr14	-	21699116	21699231	21699155	21699231	21681118	21681276
5346	"ENSG00000092199.17_2"	"HNRNPC"	chr14	-	21699116	21699231	21699155	21699231	21698477	21698525
5347	"ENSG00000147488.11_2"	"ST18"	chr8	-	53092681	53092872	53092685	53092872	53084351	53085143
5348	"ENSG00000147488.11_2"	"ST18"	chr8	-	53130301	53130461	53130372	53130461	53126762	53126817
5349	"ENSG00000131386.17_1"	"GALNT15"	chr3	+	16237266	16237464	16237266	16237433	16242125	16242330
5350	"ENSG00000268790.5_2"	"CTC-429P9.4"	chr19	-	16757906	16758072	16757930	16758072	16689145	16689220
5351	"ENSG00000268790.5_2"	"CTC-429P9.4"	chr19	-	16770765	16770811	16770769	16770811	16770205	16770258
5352	"ENSG00000086730.16_1"	"LAT2"	chr7	+	73629151	73629270	73629151	73629247	73630276	73630399
5353	"ENSG00000086730.16_1"	"LAT2"	chr7	+	73629151	73629340	73629151	73629247	73630276	73630399
5354	"ENSG00000086730.16_1"	"LAT2"	chr7	+	73629151	73629429	73629151	73629247	73630276	73630399
5355	"ENSG00000086730.16_1"	"LAT2"	chr7	+	73629151	73629340	73629151	73629270	73630276	73630399
5356	"ENSG00000086730.16_1"	"LAT2"	chr7	+	73629151	73629429	73629151	73629270	73630276	73630399
5357	"ENSG00000086730.16_1"	"LAT2"	chr7	+	73629151	73629429	73629151	73629340	73630276	73630399
5358	"ENSG00000086730.16_1"	"LAT2"	chr7	+	73631154	73631194	73631154	73631164	73634073	73634117
5359	"ENSG00000166415.14_1"	"WDR72"	chr15	-	54003496	54003678	54003532	54003678	54003053	54003150
5360	"ENSG00000164330.16_1"	"EBF1"	chr5	-	158250183	158250325	158250207	158250325	158223352	158223483
5361	"ENSG00000167880.7_2"	"EVPL"	chr17	-	74014175	74014339	74014241	74014339	74013819	74013992
5362	"ENSG00000168306.12_1"	"ACOX2"	chr3	-	58516977	58517093	58517019	58517093	58516192	58516365
5363	"ENSG00000089505.17_2"	"CMTM1"	chr16	+	66600295	66600515	66600295	66600497	66611006	66611105
5364	"ENSG00000009950.15_2"	"MLXIPL"	chr7	-	73021465	73021750	73021708	73021750	73020239	73020255
5365	"ENSG00000009950.15_2"	"MLXIPL"	chr7	-	73021465	73021750	73021660	73021750	73021303	73021348
5366	"ENSG00000074356.16_1"	"NCBP3"	chr17	-	3727086	3728344	3728235	3728344	3725246	3725346
5367	"ENSG00000102317.17_1"	"RBM3"	chrX	+	48433948	48434055	48433948	48434018	48434701	48434807
5368	"ENSG00000102317.17_1"	"RBM3"	chrX	+	48433948	48434471	48433948	48434018	48434701	48434807
5369	"ENSG00000102317.17_1"	"RBM3"	chrX	+	48433948	48434471	48433948	48434055	48434701	48434807
5370	"ENSG00000214331.8_1"	"RP11-252A24.2"	chr16	-	74385937	74386276	74386194	74386276	74384514	74384636
5371	"ENSG00000167355.7_2"	"AC104389.28"	chr11	-	5526580	5526882	5526798	5526882	5368105	5368140
5372	"ENSG00000137106.17_2"	"GRHPR"	chr9	+	37422662	37422830	37422662	37422802	37424841	37424972
5373	"ENSG00000148225.15_2"	"WDR31"	chr9	-	116083751	116083858	116083790	116083858	116082636	116082778
5374	"ENSG00000148225.15_2"	"WDR31"	chr9	-	116094186	116094330	116094257	116094330	116091160	116091235
5375	"ENSG00000148225.15_2"	"WDR31"	chr9	-	116094186	116094330	116094257	116094330	116093263	116093393
5376	"ENSG00000148225.15_2"	"WDR31"	chr9	-	116094186	116094330	116094257	116094330	116093263	116093396
5377	"ENSG00000134201.10_2"	"GSTM5"	chr1	+	110256282	110256383	110256282	110256332	110257568	110257664
5378	"ENSG00000171316.11_2"	"CHD7"	chr8	+	61693558	61693989	61693558	61693609	61707544	61707686
5379	"ENSG00000169057.20_2"	"MECP2"	chrX	-	153298889	153299625	153299374	153299625	153297909	153298008
5380	"ENSG00000144559.10_1"	"TAMM41"	chr3	-	11858553	11858811	11858665	11858811	11852249	11852371
5381	"ENSG00000107185.9_1"	"RGP1"	chr9	+	35750654	35750986	35750654	35750738	35751262	35751409
5382	"ENSG00000114503.10_2"	"NCBP2"	chr3	-	196666121	196666303	196666263	196666303	196664380	196664502
5383	"ENSG00000162191.13_1"	"UBXN1"	chr11	-	62445398	62445590	62445410	62445590	62445252	62445304
5384	"ENSG00000125386.15_2"	"FAM193A"	chr4	+	2696672	2696856	2696672	2696809	2698089	2698320
5385	"ENSG00000125386.15_2"	"FAM193A"	chr4	+	2696672	2696869	2696672	2696809	2698089	2698320
5386	"ENSG00000125386.15_2"	"FAM193A"	chr4	+	2696672	2696869	2696672	2696856	2698089	2698320
5387	"ENSG00000182240.15_2"	"BACE2"	chr21	+	42613745	42613874	42613745	42613866	42615302	42615437
5388	"ENSG00000118785.13_2"	"SPP1"	chr4	+	88898813	88899011	88898813	88899002	88901197	88901278
5389	"ENSG00000144749.13_1"	"LRIG1"	chr3	-	66434414	66434696	66434555	66434696	66433405	66433825
5390	"ENSG00000129465.15_2"	"RIPK3"	chr14	-	24807416	24807501	24807454	24807501	24807078	24807246
5391	"ENSG00000054690.13_1"	"PLEKHH1"	chr14	+	68047654	68047755	68047654	68047718	68048785	68048927
5392	"ENSG00000137575.11_1"	"SDCBP"	chr8	+	59477577	59477643	59477577	59477625	59483445	59483524
5393	"ENSG00000182372.8_2"	"CLN8"	chr8	+	1711965	1712091	1711965	1712051	1719097	1719763
5394	"ENSG00000135409.10_2"	"AMHR2"	chr12	+	53819238	53819357	53819238	53819271	53819472	53819703
5395	"ENSG00000105176.17_2"	"URI1"	chr19	+	30471065	30471271	30471065	30471157	30476129	30476208
5396	"ENSG00000111319.12_2"	"SCNN1A"	chr12	-	6471216	6471407	6471233	6471407	6464942	6465046
5397	"ENSG00000114491.13_1"	"UMPS"	chr3	+	124456414	124457290	124456414	124457086	124458870	124459046
5398	"ENSG00000089737.15_1"	"DDX24"	chr14	-	94521341	94524243	94524167	94524243	94519343	94519473
5399	"ENSG00000178163.7_1"	"ZNF518B"	chr4	-	10456217	10456612	10456428	10456612	10452510	10454646
5400	"ENSG00000135740.16_2"	"SLC9A5"	chr16	+	67289295	67289833	67289295	67289374	67290371	67290592
5401	"ENSG00000180104.15_2"	"EXOC3"	chr5	+	462271	462644	462271	462422	464404	465387
5402	"ENSG00000214719.11_2"	"AC005562.1"	chr17	+	28958772	28958945	28958772	28958913	28960115	28960408
5403	"ENSG00000168904.14_2"	"LRRC28"	chr15	+	99796102	99796330	99796102	99796178	99816780	99816821
5404	"ENSG00000111199.10_1"	"TRPV4"	chr12	-	110231289	110231405	110231331	110231405	110230456	110230622
5405	"ENSG00000141698.16_1"	"NT5C3B"	chr17	-	39991839	39992209	39992110	39992209	39991454	39991524
5406	"ENSG00000094841.13_1"	"UPRT"	chrX	+	74520701	74520850	74520701	74520800	74523239	74524435
5407	"ENSG00000128923.10_2"	"FAM63B"	chr15	+	59102428	59102587	59102428	59102485	59123972	59124115
5408	"ENSG00000128923.10_2"	"FAM63B"	chr15	+	59113915	59114022	59113915	59114018	59123972	59124115
5409	"ENSG00000128923.10_2"	"FAM63B"	chr15	+	59102428	59102587	59102428	59102485	59139495	59139669
5410	"ENSG00000077150.18_2"	"NFKB2"	chr10	+	104153866	104154357	104153866	104154312	104155644	104155737
5411	"ENSG00000143314.12_2"	"MRPL24"	chr1	-	156710722	156710880	156710803	156710880	156708313	156708556
5412	"ENSG00000102445.18_2"	"KIAA0226L"	chr13	-	46942172	46942384	46942176	46942384	46937249	46937348
5413	"ENSG00000099999.14_2"	"RNF215"	chr22	-	30775470	30775611	30775536	30775611	30773808	30774131
5414	"ENSG00000173531.15_2"	"MST1"	chr3	-	49723494	49723914	49723745	49723914	49723292	49723395
5415	"ENSG00000173531.15_2"	"MST1"	chr3	-	49724379	49724500	49724383	49724500	49724116	49724235
5416	"ENSG00000152527.13_2"	"PLEKHH2"	chr2	+	43968084	43968265	43968084	43968182	43969879	43970057
5417	"ENSG00000125046.14_2"	"SSUH2"	chr3	-	8668599	8669469	8669383	8669469	8667914	8668007
5418	"ENSG00000110455.13_2"	"ACCS"	chr11	+	44089177	44089328	44089177	44089324	44092805	44092865
5419	"ENSG00000110455.13_2"	"ACCS"	chr11	+	44089177	44089465	44089177	44089324	44092805	44092865
5420	"ENSG00000110455.13_2"	"ACCS"	chr11	+	44089177	44089465	44089177	44089328	44092805	44092865
5421	"ENSG00000110455.13_2"	"ACCS"	chr11	+	44094996	44095085	44094996	44095067	44096161	44096231
5422	"ENSG00000155729.12_1"	"KCTD18"	chr2	-	201369470	201369682	201369492	201369682	201363613	201363807
5423	"ENSG00000183077.15_1"	"AFMID"	chr17	+	76201683	76201834	76201683	76201819	76202026	76202131
5424	"ENSG00000165806.19_1"	"CASP7"	chr10	+	115485120	115485296	115485120	115485188	115485575	115485649
5425	"ENSG00000213024.11_2"	"NUP62"	chr19	-	50432582	50432761	50432673	50432761	50421764	50421878
5426	"ENSG00000213024.11_2"	"NUP62"	chr19	-	50432582	50432761	50432673	50432761	50430950	50431105
5427	"ENSG00000110321.15_2"	"EIF4G2"	chr11	-	10821098	10821895	10821636	10821895	10820759	10820971
5428	"ENSG00000110321.15_2"	"EIF4G2"	chr11	-	10823207	10823756	10823595	10823756	10822508	10822634
5429	"ENSG00000032742.17_2"	"IFT88"	chr13	+	21141808	21142136	21141808	21141924	21148518	21148614
5430	"ENSG00000180210.14_2"	"F2"	chr11	+	46750213	46750387	46750213	46750270	46750929	46751111
5431	"ENSG00000056736.9_2"	"IL17RB"	chr3	+	53891642	53892845	53891642	53891717	53894156	53894255
5432	"ENSG00000164054.15_2"	"SHISA5"	chr3	-	48538569	48538726	48538590	48538726	48520585	48520666
5433	"ENSG00000166069.13_2"	"TMCO5A"	chr15	+	38233871	38233944	38233871	38233931	38234391	38234456
5434	"ENSG00000143578.15_1"	"CREB3L4"	chr1	+	153940997	153941175	153940997	153941115	153941405	153941652
5435	"ENSG00000242185.3"	"CT45A2"	chrX	+	134866213	134866452	134866213	134866297	134869957	134870132
5436	"ENSG00000137497.17_2"	"NUMA1"	chr11	-	71779124	71779277	71779150	71779277	71746947	71747021
5437	"ENSG00000170791.17_2"	"CHCHD7"	chr8	+	57124347	57124733	57124347	57124396	57127156	57127226
5438	"ENSG00000170791.17_2"	"CHCHD7"	chr8	+	57125320	57125468	57125320	57125448	57127156	57127226
5439	"ENSG00000170791.17_2"	"CHCHD7"	chr8	+	57124347	57127226	57124347	57124396	57128947	57129090
5440	"ENSG00000170791.17_2"	"CHCHD7"	chr8	+	57128947	57129090	57128947	57129065	57129238	57129313
5441	"ENSG00000164318.17_2"	"EGFLAM"	chr5	+	38448402	38448521	38448402	38448481	38451416	38451560
5442	"ENSG00000105402.7_2"	"NAPA"	chr19	-	48006649	48006759	48006679	48006759	48003889	48004006
5443	"ENSG00000109220.10_1"	"CHIC2"	chr4	-	54915121	54915277	54915205	54915277	54880229	54880286
5444	"ENSG00000119487.16_2"	"MAPKAP1"	chr9	-	128434594	128434922	128434678	128434922	128432096	128432186
5445	"ENSG00000196873.15_2"	"CBWD3"	chr9	+	70875772	70875917	70875772	70875912	70879383	70879430
5446	"ENSG00000099860.8_2"	"GADD45B"	chr19	+	2476526	2476628	2476526	2476626	2477026	2477249
5447	"ENSG00000184900.15_1"	"SUMO3"	chr21	-	46228911	46229033	46228961	46229033	46225531	46226955
5448	"ENSG00000184900.15_1"	"SUMO3"	chr21	-	46233776	46234019	46233890	46234019	46228961	46229033
5449	"ENSG00000138834.12_2"	"MAPK8IP3"	chr16	+	1811224	1811306	1811224	1811279	1812351	1812482
5450	"ENSG00000138834.12_2"	"MAPK8IP3"	chr16	+	1817805	1818108	1817805	1817919	1818199	1818379
5451	"ENSG00000160766.14_1"	"GBAP1"	chr1	-	155188178	155188270	155188182	155188270	155187754	155187941
5452	"ENSG00000176261.15_2"	"ZBTB8OS"	chr1	-	33100302	33100393	33100368	33100393	33093108	33093145
5453	"ENSG00000176261.15_2"	"ZBTB8OS"	chr1	-	33100302	33100393	33100368	33100393	33099551	33099673
5454	"ENSG00000176261.15_2"	"ZBTB8OS"	chr1	-	33116002	33116126	33116033	33116126	33099551	33099673
5455	"ENSG00000176261.15_2"	"ZBTB8OS"	chr1	-	33100302	33100393	33100368	33100393	33099551	33099711
5456	"ENSG00000159256.12_2"	"MORC3"	chr21	+	37747440	37747606	37747440	37747516	37749707	37749805
5457	"ENSG00000150995.18_2"	"ITPR1"	chr3	+	4716751	4716932	4716751	4716905	4718297	4718485
5458	"ENSG00000188177.13_1"	"ZC3H6"	chr2	+	113074797	113074911	113074797	113074909	113079334	113079442
5459	"ENSG00000166986.13_2"	"MARS"	chr12	+	57883049	57883341	57883049	57883128	57883678	57883754
5460	"ENSG00000166986.13_2"	"MARS"	chr12	+	57905790	57906136	57905790	57905886	57906533	57906747
5461	"ENSG00000166986.13_2"	"MARS"	chr12	+	57909702	57909941	57909702	57909774	57910027	57910120
5462	"ENSG00000100139.13_2"	"MICALL1"	chr22	+	38323417	38323833	38323417	38323827	38327805	38327940
5463	"ENSG00000151718.15_1"	"WWC2"	chr4	+	184182062	184182685	184182062	184182538	184186130	184186260
5464	"ENSG00000151718.15_1"	"WWC2"	chr4	+	184190123	184190316	184190123	184190271	184190571	184190756
5465	"ENSG00000151718.15_1"	"WWC2"	chr4	+	184201928	184202122	184201928	184202050	184203860	184204059
5466	"ENSG00000073670.13_2"	"ADAM11"	chr17	+	42849766	42849834	42849766	42849830	42850224	42850299
5467	"ENSG00000075415.12_2"	"SLC25A3"	chr12	+	98987752	98989626	98987752	98987913	98991633	98991813
5468	"ENSG00000075415.12_2"	"SLC25A3"	chr12	+	98989210	98989439	98989210	98989335	98991633	98991813
5469	"ENSG00000075415.12_2"	"SLC25A3"	chr12	+	98991633	98991813	98991633	98991812	98992299	98992481
5470	"ENSG00000128463.12_2"	"EMC4"	chr15	+	34517736	34517859	34517736	34517851	34519893	34520047
5471	"ENSG00000128463.12_2"	"EMC4"	chr15	+	34517736	34517859	34517736	34517851	34520629	34520790
5472	"ENSG00000123384.13_2"	"LRP1"	chr12	+	57595562	57595730	57595562	57595688	57596203	57596320
5473	"ENSG00000154832.14_1"	"CXXC1"	chr18	-	47811089	47811209	47811101	47811209	47810747	47810932
5474	"ENSG00000155666.11_1"	"KDM8"	chr16	+	27230281	27230431	27230281	27230367	27231713	27231806
5475	"ENSG00000162066.14_2"	"AMDHD2"	chr16	+	2578452	2578719	2578452	2578560	2578994	2579096
5476	"ENSG00000156795.6_2"	"WDYHV1"	chr8	+	124453545	124453737	124453545	124453589	124479318	124479470
5477	"ENSG00000053501.12_1"	"USE1"	chr19	+	17326977	17327131	17326977	17327130	17329172	17329200
5478	"ENSG00000138592.13_2"	"USP8"	chr15	+	50716578	50716851	50716578	50716711	50731205	50731374
5479	"ENSG00000138592.13_2"	"USP8"	chr15	+	50769045	50769194	50769045	50769190	50769472	50769696
5480	"ENSG00000231551.7_1"	"RP11-495P10.1"	chr1	+	147896774	147896826	147896774	147896786	147897653	147897788
5481	"ENSG00000078747.13_2"	"ITCH"	chr20	+	33065576	33065711	33065576	33065665	33067434	33067594
5482	"ENSG00000078747.13_2"	"ITCH"	chr20	+	33065576	33065711	33065576	33065665	33067499	33067594
5483	"ENSG00000111652.9_1"	"COPS7A"	chr12	+	6833471	6833544	6833471	6833534	6833779	6833984
5484	"ENSG00000144504.15_2"	"ANKMY1"	chr2	-	241500147	241500508	241500452	241500508	241494282	241494472
5485	"ENSG00000162971.10_1"	"TYW5"	chr2	-	200813040	200813195	200813059	200813195	200808487	200808557
5486	"ENSG00000188917.14_2"	"TRMT2B"	chrX	-	100297030	100297301	100297221	100297301	100296305	100296360
5487	"ENSG00000188917.14_2"	"TRMT2B"	chrX	-	100306239	100306722	100306632	100306722	100296305	100296360
5488	"ENSG00000188917.14_2"	"TRMT2B"	chrX	-	100306239	100306722	100306632	100306722	100297030	100297301
5489	"ENSG00000091592.15_2"	"NLRP1"	chr17	-	5436611	5436704	5436623	5436704	5436141	5436304
5490	"ENSG00000121579.12_2"	"NAA50"	chr3	-	113442805	113442942	113442827	113442942	113442268	113442388
5491	"ENSG00000110801.13_2"	"PSMD9"	chr12	+	122337539	122337795	122337539	122337751	122340911	122341013
5492	"ENSG00000254685.6_2"	"FPGT"	chr1	+	74665347	74665529	74665347	74665515	74667001	74667094
5493	"ENSG00000085719.12_2"	"CPNE3"	chr8	+	87526691	87526801	87526691	87526769	87527689	87527727
5494	"ENSG00000128833.12_1"	"MYO5C"	chr15	-	52553058	52553324	52553098	52553324	52548835	52548917
5495	"ENSG00000026751.16_1"	"SLAMF7"	chr1	+	160719610	160719922	160719610	160719883	160720093	160720213
5496	"ENSG00000160392.13_2"	"C19orf47"	chr19	-	40847692	40847797	40847745	40847797	40839757	40839836
5497	"ENSG00000160392.13_2"	"C19orf47"	chr19	-	40847692	40847797	40847745	40847797	40842226	40842314
5498	"ENSG00000154277.12_2"	"UCHL1"	chr4	+	41259131	41259754	41259131	41259143	41262663	41262814
5499	"ENSG00000141252.19_2"	"VPS53"	chr17	-	456619	456702	456672	456702	455111	455190
5500	"ENSG00000153094.21_1"	"BCL2L11"	chr2	+	111881309	111881716	111881309	111881446	111907620	111907724
5501	"ENSG00000003756.16_2"	"RBM5"	chr3	+	50126386	50126490	50126386	50126462	50127814	50127884
5502	"ENSG00000003756.16_2"	"RBM5"	chr3	+	50131152	50131308	50131152	50131216	50137414	50137484
5503	"ENSG00000111325.16_2"	"OGFOD2"	chr12	+	123460357	123461314	123460357	123460414	123461417	123461517
5504	"ENSG00000111325.16_2"	"OGFOD2"	chr12	+	123461417	123461713	123461417	123461510	123462871	123463116
5505	"ENSG00000111325.16_2"	"OGFOD2"	chr12	+	123461417	123461517	123461417	123461510	123462906	123463116
5506	"ENSG00000111325.16_2"	"OGFOD2"	chr12	+	123462527	123462746	123462527	123462638	123462906	123463116
5507	"ENSG00000174951.10_1"	"FUT1"	chr19	-	49258546	49258647	49258582	49258647	49256581	49256820
5508	"ENSG00000156345.17_1"	"CDK20"	chr9	-	90585482	90585812	90585690	90585812	90584108	90584264
5509	"ENSG00000156345.17_1"	"CDK20"	chr9	-	90585482	90585812	90585690	90585812	90584710	90584834
5510	"ENSG00000248333.8_1"	"CDK11B"	chr1	-	1577707	1577869	1577746	1577869	1577266	1577362
5511	"ENSG00000162910.18_1"	"MRPL55"	chr1	-	228295935	228296019	228295945	228296019	228295368	228295570
5512	"ENSG00000162910.18_1"	"MRPL55"	chr1	-	228296849	228297000	228296961	228297000	228295368	228295570
5513	"ENSG00000162910.18_1"	"MRPL55"	chr1	-	228296137	228296209	228296141	228296209	228295935	228296019
5514	"ENSG00000162910.18_1"	"MRPL55"	chr1	-	228296137	228296722	228296655	228296722	228295935	228296019
5515	"ENSG00000162910.18_1"	"MRPL55"	chr1	-	228296849	228297000	228296961	228297000	228296655	228296722
5516	"ENSG00000124839.12_1"	"RAB17"	chr2	-	238494640	238494800	238494706	238494800	238485899	238486025
5517	"ENSG00000124839.12_1"	"RAB17"	chr2	-	238494640	238494800	238494684	238494800	238486646	238486798
5518	"ENSG00000124839.12_1"	"RAB17"	chr2	-	238494640	238494800	238494706	238494800	238486646	238486798
5519	"ENSG00000124839.12_1"	"RAB17"	chr2	-	238494684	238494800	238494706	238494800	238486646	238486798
5520	"ENSG00000065361.14_2"	"ERBB3"	chr12	+	56487882	56488340	56487882	56487973	56489040	56489094
5521	"ENSG00000211445.11_2"	"GPX3"	chr5	+	150400388	150400814	150400388	150400415	150404900	150405054
5522	"ENSG00000180376.16_1"	"CCDC66"	chr3	+	56597711	56598153	56597711	56597853	56600621	56600787
5523	"ENSG00000180376.16_1"	"CCDC66"	chr3	+	56600621	56600787	56600621	56600768	56600977	56601081
5524	"ENSG00000156218.12_2"	"ADAMTSL3"	chr15	+	84705524	84705756	84705524	84705739	84706451	84708594
5525	"ENSG00000156218.12_2"	"ADAMTSL3"	chr15	+	84705524	84705756	84705524	84705739	84706514	84708179
5526	"ENSG00000184939.15_1"	"ZFP90"	chr16	+	68573193	68573372	68573193	68573332	68573660	68573728
5527	"ENSG00000184939.15_1"	"ZFP90"	chr16	+	68573193	68573390	68573193	68573332	68573660	68573728
5528	"ENSG00000184939.15_1"	"ZFP90"	chr16	+	68573193	68573390	68573193	68573372	68573660	68573728
5529	"ENSG00000196781.14_2"	"TLE1"	chr9	-	84228291	84228436	84228336	84228436	84226757	84226871
5530	"ENSG00000196781.14_2"	"TLE1"	chr9	-	84230896	84231049	84230935	84231049	84228291	84228436
5531	"ENSG00000196781.14_2"	"TLE1"	chr9	-	84267098	84267203	84267128	84267203	84249011	84249216
5532	"ENSG00000112787.12_2"	"FBRSL1"	chr12	+	133148873	133148930	133148873	133148924	133150675	133150746
5533	"ENSG00000117533.14_1"	"VAMP4"	chr1	-	171679853	171679954	171679899	171679954	171678804	171678884
5534	"ENSG00000137731.13_2"	"FXYD2"	chr11	-	117694876	117695459	117695368	117695459	117693393	117693432
5535	"ENSG00000144589.20_1"	"STK11IP"	chr2	+	220465956	220466276	220465956	220466162	220466362	220466437
5536	"ENSG00000161682.14_1"	"FAM171A2"	chr17	-	42436312	42436511	42436429	42436511	42433797	42433956
5537	"ENSG00000163346.16_1"	"PBXIP1"	chr1	-	154920608	154920842	154920701	154920842	154920457	154920481
5538	"ENSG00000159267.14_2"	"HLCS"	chr21	-	38319632	38320587	38320465	38320587	38311131	38311294
5539	"ENSG00000187033.9_2"	"SAMD7"	chr3	+	169633154	169633252	169633154	169633229	169637245	169637372
5540	"ENSG00000128944.13_2"	"KNSTRN"	chr15	+	40679359	40679419	40679359	40679407	40681706	40681812
5541	"ENSG00000143543.14_1"	"JTB"	chr1	-	153949168	153949489	153949451	153949489	153948301	153948381
5542	"ENSG00000108448.20_2"	"TRIM16L"	chr17	+	18630837	18631071	18630837	18631015	18634382	18634548
5543	"ENSG00000205531.12_2"	"NAP1L4"	chr11	-	2993331	2993473	2993424	2993473	2992758	2992764
5544	"ENSG00000101911.12_2"	"PRPS2"	chrX	+	12817325	12817518	12817325	12817509	12827352	12827451
5545	"ENSG00000136944.17_2"	"LMX1B"	chr9	+	129456024	129456124	129456024	129456091	129458117	129458261
5546	"ENSG00000136944.17_2"	"LMX1B"	chr9	+	129458117	129458282	129458117	129458261	129458572	129463311
5547	"ENSG00000125107.12"	"CNOT1"	chr16	-	58570871	58571124	58570892	58571124	58568050	58568299
5548	"ENSG00000125107.12"	"CNOT1"	chr16	-	58590750	58590897	58590765	58590897	58589687	58589812
5549	"ENSG00000137449.15_1"	"CPEB2"	chr4	+	15008928	15009219	15008928	15009210	15009961	15010051
5550	"ENSG00000137449.15_1"	"CPEB2"	chr4	+	15008928	15009219	15008928	15009210	15018811	15018902
5551	"ENSG00000178125.14_2"	"PPP1R42"	chr8	-	67883215	67883375	67883328	67883375	67876337	67876569
5552	"ENSG00000077616.10_2"	"NAALAD2"	chr11	+	89891312	89892505	89891312	89891406	89896116	89896202
5553	"ENSG00000104938.16_2"	"CLEC4M"	chr19	+	7830502	7830955	7830502	7830748	7831541	7831693
5554	"ENSG00000104938.16_2"	"CLEC4M"	chr19	+	7830523	7831093	7830523	7830817	7831541	7831693
5555	"ENSG00000104938.16_2"	"CLEC4M"	chr19	+	7830777	7831093	7830777	7831024	7831541	7831693
5556	"ENSG00000182450.12_2"	"KCNK4"	chr11	+	64064349	64064751	64064349	64064473	64064938	64065125
5557	"ENSG00000164754.13_2"	"RAD21"	chr8	-	117886444	117886599	117886488	117886599	117878824	117879000
5558	"ENSG00000211450.9_2"	"C11orf31"	chr11	+	57509588	57509719	57509588	57509699	57510334	57510510
5559	"ENSG00000250510.7_2"	"GPR162"	chr12	+	6932633	6933931	6932633	6932929	6934648	6934838
