ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
17865	"ENSG00000131584.18_1"	"ACAP3"	chr1	-	1229781	1230008	1230097	1230196	1229469	1229579	1230826	1230934
17866	"ENSG00000131584.18_1"	"ACAP3"	chr1	-	1235352	1235448	1235537	1235582	1234123	1235285	1235888	1236072
17867	"ENSG00000275004.3_2"	"ZNF280B"	chr22	-	22848381	22848499	22862127	22862188	22841841	22843791	22862976	22863051
17868	"ENSG00000186976.14_2"	"EFCAB6"	chr22	-	44064751	44064925	44067852	44068013	44062983	44063152	44068125	44068150
17869	"ENSG00000186976.14_2"	"EFCAB6"	chr22	-	44073875	44074043	44107354	44107503	44068125	44068185	44112727	44112852
17870	"ENSG00000186976.14_2"	"EFCAB6"	chr22	-	44079626	44079735	44083350	44083461	44073875	44074043	44107354	44107503
17871	"ENSG00000186976.14_2"	"EFCAB6"	chr22	-	44083350	44083461	44112727	44112852	44073875	44074043	44127578	44127691
17872	"ENSG00000186976.14_2"	"EFCAB6"	chr22	-	44131736	44131873	44161184	44161273	44127578	44127691	44178059	44178205
17873	"ENSG00000186976.14_2"	"EFCAB6"	chr22	-	44131736	44131873	44161184	44161273	44127578	44127691	44204874	44205011
17874	"ENSG00000186976.14_2"	"EFCAB6"	chr22	-	44161184	44161273	44178059	44178205	44131736	44131873	44204874	44205011
17875	"ENSG00000186976.14_2"	"EFCAB6"	chr22	-	44161184	44161273	44204874	44205011	44131736	44131873	44208047	44208070
17878	"ENSG00000186976.14_2"	"EFCAB6"	chr22	-	44178059	44178205	44204874	44205011	44131736	44131873	44208047	44208157
17880	"ENSG00000186976.14_2"	"EFCAB6"	chr22	-	44178059	44178205	44204874	44205011	44168771	44168983	44208047	44208157
17881	"ENSG00000164347.17_2"	"GFM2"	chr5	-	74026084	74026223	74026426	74026600	74021765	74021951	74028846	74028923
17882	"ENSG00000149451.17_1"	"ADAM33"	chr20	-	3655150	3655340	3655419	3655496	3654865	3654931	3655673	3655752
17883	"ENSG00000149451.17_1"	"ADAM33"	chr20	-	3655673	3655752	3657713	3657790	3654865	3654931	3660138	3660218
17884	"ENSG00000083544.13_2"	"TDRD3"	chr13	+	61013821	61013906	61018816	61018882	60971426	60971539	61034513	61034674
17885	"ENSG00000083544.13_2"	"TDRD3"	chr13	+	61018816	61018882	61041371	61041513	60971426	60971539	61057908	61057980
17886	"ENSG00000083544.13_2"	"TDRD3"	chr13	+	61018820	61018882	61041371	61041513	60971467	60971539	61057908	61057980
17887	"ENSG00000168405.14_1"	"CMAHP"	chr6	-	25110183	25110331	25113819	25114010	25109727	25109809	25115218	25115328
17888	"ENSG00000170919.15_2"	"TPT1-AS1"	chr13	+	45918439	45918581	45926031	45926149	45915553	45915765	45943935	45944051
17890	"ENSG00000170919.15_2"	"TPT1-AS1"	chr13	+	45953329	45954136	45957225	45957370	45951195	45951350	45963869	45963955
17891	"ENSG00000170919.15_2"	"TPT1-AS1"	chr13	+	45957225	45957370	45963869	45963955	45953329	45954136	45965166	45965872
17892	"ENSG00000170919.15_2"	"TPT1-AS1"	chr13	+	45957225	45957370	45957894	45957973	45954033	45954136	45963869	45963955
17893	"ENSG00000168056.15_2"	"LTBP3"	chr11	-	65310575	65310695	65310897	65311020	65309070	65309199	65313912	65314035
17894	"ENSG00000168056.15_2"	"LTBP3"	chr11	-	65318872	65318945	65319018	65319035	65318596	65318695	65319442	65319628
17896	"ENSG00000137821.11_2"	"LRRC49"	chr15	+	71165246	71165562	71185922	71185979	71145716	71145808	71193260	71193363
17897	"ENSG00000137821.11_2"	"LRRC49"	chr15	+	71185922	71185979	71193260	71193363	71165246	71165562	71196890	71197094
17898	"ENSG00000137821.11_2"	"LRRC49"	chr15	+	71188187	71188275	71193260	71193363	71185922	71185979	71196890	71197094
17900	"ENSG00000167363.13_2"	"FN3K"	chr17	+	80699186	80699269	80706730	80706853	80698638	80698730	80708292	80709073
17902	"ENSG00000111785.18_2"	"RIC8B"	chr12	+	107237629	107237725	107245227	107245372	107236366	107236595	107254045	107254094
17903	"ENSG00000111785.18_2"	"RIC8B"	chr12	+	107245227	107245372	107254045	107254190	107219503	107219598	107279681	107280564
17904	"ENSG00000111785.18_2"	"RIC8B"	chr12	+	107245227	107245372	107254045	107254190	107237629	107237725	107279681	107280564
17905	"ENSG00000111785.18_2"	"RIC8B"	chr12	+	107245227	107245372	107264600	107264720	107237629	107237725	107279681	107283094
17906	"ENSG00000139865.16_1"	"TTC6"	chr14	+	38273884	38274019	38276524	38276665	38265991	38266152	38277937	38278051
17907	"ENSG00000139865.16_1"	"TTC6"	chr14	+	38296400	38296571	38306526	38306747	38295399	38295552	38310649	38310875
17908	"ENSG00000090376.9_2"	"IRAK3"	chr12	+	66603926	66603981	66605225	66605377	66603235	66603300	66610950	66611015
17909	"ENSG00000242247.10_2"	"ARFGAP3"	chr22	-	43227554	43227642	43230247	43230331	43222945	43223005	43236949	43237022
17910	"ENSG00000154654.14_1"	"NCAM2"	chr21	+	22746182	22746333	22782593	22782781	22710708	22710854	22790792	22790889
17911	"ENSG00000143373.17_1"	"ZNF687"	chr1	+	151261003	151261182	151261570	151261747	151258750	151260882	151261853	151262016
17912	"ENSG00000143373.17_1"	"ZNF687"	chr1	+	151261003	151261182	151261853	151262016	151258750	151260882	151262153	151262483
17913	"ENSG00000172375.12_1"	"C2CD2L"	chr11	+	118983191	118983319	118983409	118983584	118983037	118983102	118984320	118984422
17914	"ENSG00000140396.12_2"	"NCOA2"	chr8	-	71086990	71087094	71126137	71126310	71082436	71082614	71128894	71128999
17915	"ENSG00000140396.12_2"	"NCOA2"	chr8	-	71126137	71126310	71128894	71128999	71086990	71087094	71208978	71209035
17916	"ENSG00000140396.12_2"	"NCOA2"	chr8	-	71128894	71128999	71208978	71209035	71126137	71126310	71315934	71316040
17917	"ENSG00000106018.13_1"	"VIPR2"	chr7	-	158824628	158824758	158826903	158826995	158824518	158824560	158827271	158827341
17918	"ENSG00000107077.17_2"	"KDM4C"	chr9	+	6792971	6793132	6805598	6805774	6757640	6758203	6814630	6814745
17919	"ENSG00000107077.17_2"	"KDM4C"	chr9	+	7046861	7046917	7103684	7103870	7015852	7015929	7128065	7128236
17920	"ENSG00000107077.17_2"	"KDM4C"	chr9	+	7049091	7049200	7103684	7103870	7046861	7046917	7128065	7128236
17921	"ENSG00000107077.17_2"	"KDM4C"	chr9	+	7103684	7103870	7128065	7128236	7015852	7015929	7165237	7165357
17922	"ENSG00000107077.17_2"	"KDM4C"	chr9	+	7103684	7103870	7128065	7128236	7046861	7046917	7165237	7165357
17923	"ENSG00000107077.17_2"	"KDM4C"	chr9	+	7103684	7103870	7128065	7128236	7049091	7049200	7165237	7165357
17925	"ENSG00000177728.15_2"	"TMEM94"	chr17	+	73486782	73486839	73487129	73487234	73486314	73486431	73487383	73487460
17926	"ENSG00000139218.17_2"	"SCAF11"	chr12	-	46316718	46316937	46318510	46318857	46316245	46316365	46319924	46322642
17927	"ENSG00000139218.17_2"	"SCAF11"	chr12	-	46318510	46318857	46319924	46322642	46316718	46316937	46325288	46325395
17928	"ENSG00000136628.17_1"	"EPRS"	chr1	-	220170324	220170684	220174479	220174597	220161931	220162165	220178589	220178702
17929	"ENSG00000136628.17_1"	"EPRS"	chr1	-	220198473	220198600	220203727	220203822	220197605	220197798	220205728	220205868
17930	"ENSG00000140365.15_2"	"COMMD4"	chr15	+	75630402	75630474	75630695	75630761	75628231	75628433	75630986	75631026
17931	"ENSG00000140365.15_2"	"COMMD4"	chr15	+	75630402	75630474	75630695	75630761	75628445	75628562	75630986	75631026
17932	"ENSG00000140365.15_2"	"COMMD4"	chr15	+	75631325	75631445	75631604	75631685	75630821	75631026	75632042	75632204
17933	"ENSG00000140365.15_2"	"COMMD4"	chr15	+	75631377	75631445	75631604	75631685	75630986	75631026	75632042	75632219
17934	"ENSG00000140365.15_2"	"COMMD4"	chr15	+	75631604	75631685	75632042	75632219	75631325	75631445	75632305	75632614
17935	"ENSG00000166387.11_2"	"PPFIBP2"	chr11	+	7670030	7670142	7670377	7670466	7669617	7669768	7670762	7670885
17936	"ENSG00000169682.17_2"	"SPNS1"	chr16	+	28992790	28992936	28993676	28993866	28989228	28989365	28994177	28994243
17938	"ENSG00000174939.10_1"	"ASPHD1"	chr16	+	29912872	29913241	29916172	29916286	29911699	29912062	29917108	29917377
17939	"ENSG00000174939.10_1"	"ASPHD1"	chr16	+	29916172	29916286	29917108	29917280	29912178	29913241	29930851	29930953
17940	"ENSG00000254469.7_2"	"RP11-849H4.2"	chr11	-	71629930	71630072	71634354	71634521	71627640	71628822	71639410	71639700
17941	"ENSG00000054356.13_2"	"PTPRN"	chr2	-	220164026	220164106	220164421	220164508	220163768	220163833	220164706	220164981
17942	"ENSG00000054356.13_2"	"PTPRN"	chr2	-	220172165	220172279	220172513	220172564	220168456	220168553	220173939	220174220
17943	"ENSG00000164535.14_2"	"DAGLB"	chr7	-	6464382	6464466	6465618	6465745	6461357	6461435	6470110	6470238
17944	"ENSG00000164535.14_2"	"DAGLB"	chr7	-	6464382	6464466	6465618	6465745	6461357	6461435	6472467	6472590
17945	"ENSG00000164535.14_2"	"DAGLB"	chr7	-	6464382	6464466	6470110	6470238	6461357	6461435	6472467	6472590
17946	"ENSG00000164535.14_2"	"DAGLB"	chr7	-	6465618	6465745	6470110	6470238	6461357	6461435	6472467	6472590
17947	"ENSG00000164535.14_2"	"DAGLB"	chr7	-	6465618	6465745	6470110	6470238	6464382	6464466	6472467	6472590
17948	"ENSG00000164535.14_2"	"DAGLB"	chr7	-	6465618	6465745	6472467	6472590	6464382	6464466	6485583	6485735
17950	"ENSG00000164535.14_2"	"DAGLB"	chr7	-	6475992	6476164	6485583	6485735	6465716	6465745	6487378	6487583
17952	"ENSG00000164535.14_2"	"DAGLB"	chr7	-	6475992	6476164	6485583	6485735	6474392	6474651	6487378	6487643
17953	"ENSG00000145375.7_2"	"SPATA5"	chr4	+	123949340	123949550	124011733	124011860	123900386	123900541	124177170	124177335
17954	"ENSG00000135899.16_2"	"SP110"	chr2	-	231035336	231035477	231036411	231036483	231033633	231033953	231036781	231036890
17955	"ENSG00000089057.14_1"	"SLC23A2"	chr20	-	4865398	4865469	4866466	4866555	4864287	4864469	4880200	4880358
17956	"ENSG00000089057.14_1"	"SLC23A2"	chr20	-	4866466	4866555	4880200	4880358	4865398	4865469	4883087	4883204
17957	"ENSG00000089057.14_1"	"SLC23A2"	chr20	-	4866466	4866555	4883087	4883204	4865398	4865469	4893525	4893624
17958	"ENSG00000089057.14_1"	"SLC23A2"	chr20	-	4880200	4880358	4883087	4883204	4865398	4865469	4893525	4893624
17959	"ENSG00000089057.14_1"	"SLC23A2"	chr20	-	4880200	4880358	4883087	4883204	4866466	4866555	4893525	4893624
17960	"ENSG00000089057.14_1"	"SLC23A2"	chr20	-	4883087	4883204	4893525	4893624	4866466	4866555	4913100	4913362
17961	"ENSG00000089057.14_1"	"SLC23A2"	chr20	-	4883087	4883204	4893525	4893624	4880200	4880358	4913100	4913362
17964	"ENSG00000147044.20_2"	"CASK"	chrX	-	41416284	41416353	41419031	41419100	41412971	41413168	41420811	41420880
17966	"ENSG00000147044.20_2"	"CASK"	chrX	-	41530680	41530783	41598636	41598709	41524529	41524705	41604776	41604854
17967	"ENSG00000147044.20_2"	"CASK"	chrX	-	41646430	41646536	41712367	41712480	41604776	41604854	41782182	41782260
17968	"ENSG00000171914.15_2"	"TLN2"	chr15	+	62978839	62978995	62985038	62985140	62967415	62967520	62986514	62986591
17969	"ENSG00000171914.15_2"	"TLN2"	chr15	+	62985038	62985140	62986514	62986591	62978839	62978995	62989886	62990067
17970	"ENSG00000171914.15_2"	"TLN2"	chr15	+	62986514	62986591	62989886	62990067	62985038	62985140	62990952	62991066
17971	"ENSG00000171914.15_2"	"TLN2"	chr15	+	63011965	63012079	63014551	63014686	63009774	63009888	63017174	63017303
17972	"ENSG00000171914.15_2"	"TLN2"	chr15	+	63014551	63014686	63017174	63017303	63009774	63009888	63019285	63019388
17973	"ENSG00000171914.15_2"	"TLN2"	chr15	+	63014551	63014686	63017174	63017303	63011965	63012079	63019285	63019388
17974	"ENSG00000171914.15_2"	"TLN2"	chr15	+	63127935	63127998	63128089	63128272	63125702	63125828	63131054	63131180
17975	"ENSG00000171914.15_2"	"TLN2"	chr15	+	63127935	63127998	63128089	63128317	63125702	63125828	63131054	63131180
17976	"ENSG00000109323.8_2"	"MANBA"	chr4	-	103635594	103635718	103644027	103644198	103611752	103611928	103645018	103645124
17977	"ENSG00000203805.10_1"	"PLPP4"	chr10	+	122263329	122263438	122334642	122334813	122216465	122216873	122348814	122349367
17978	"ENSG00000203805.10_1"	"PLPP4"	chr10	+	122273422	122273513	122280482	122280607	122263329	122263438	122334642	122334813
17979	"ENSG00000203805.10_1"	"PLPP4"	chr10	+	122278344	122278408	122334642	122334813	122263329	122263438	122348814	122348999
17980	"ENSG00000203805.10_1"	"PLPP4"	chr10	+	122278344	122278408	122334642	122334813	122273422	122273513	122348814	122348999
17981	"ENSG00000203805.10_1"	"PLPP4"	chr10	+	122280482	122280607	122334642	122334813	122263329	122263438	122348814	122348999
17982	"ENSG00000164631.18_1"	"ZNF12"	chr7	-	6737315	6737442	6744789	6744854	6728063	6732334	6746062	6746554
17983	"ENSG00000064687.8"	"ABCA7"	chr19	+	1057312	1057428	1057913	1058058	1056905	1057083	1058144	1058268
17984	"ENSG00000064687.8"	"ABCA7"	chr19	+	1058144	1058268	1058616	1058746	1057038	1057428	1058818	1058939
17985	"ENSG00000165995.18_1"	"CACNB2"	chr10	+	18439811	18439904	18690852	18690972	18429886	18430144	18787283	18787406
17986	"ENSG00000165995.18_1"	"CACNB2"	chr10	+	18787283	18787406	18795399	18795476	18690852	18690972	18807264	18807345
17987	"ENSG00000165995.18_1"	"CACNB2"	chr10	+	18789740	18789877	18795399	18795476	18787283	18787406	18803439	18803459
17988	"ENSG00000165995.18_1"	"CACNB2"	chr10	+	18795399	18795476	18803439	18803459	18789740	18789877	18807264	18807345
17992	"ENSG00000187514.15_2"	"PTMA"	chr2	+	232576596	232576693	232577152	232577226	232576057	232576129	232577513	232578246
17993	"ENSG00000187514.15_2"	"PTMA"	chr2	+	232576599	232576693	232577152	232577226	232576057	232576129	232577513	232577566
17994	"ENSG00000272391.5_2"	"POM121C"	chr7	-	75053808	75053911	75054917	75054991	75053331	75053508	75066792	75066831
17999	"ENSG00000102908.20_2"	"NFAT5"	chr16	+	69602397	69602451	69680419	69680481	69598996	69600277	69680930	69681489
18000	"ENSG00000102908.20_2"	"NFAT5"	chr16	+	69660305	69660431	69680930	69681489	69599886	69600277	69687138	69687331
18001	"ENSG00000102908.20_2"	"NFAT5"	chr16	+	69660305	69660431	69680419	69680481	69600110	69600277	69680930	69681489
18002	"ENSG00000102908.20_2"	"NFAT5"	chr16	+	69660305	69660431	69680930	69681070	69602397	69602451	69687138	69687331
18003	"ENSG00000102908.20_2"	"NFAT5"	chr16	+	69660305	69660431	69680930	69681489	69602397	69602451	69687138	69687331
18004	"ENSG00000102908.20_2"	"NFAT5"	chr16	+	69680930	69681489	69687138	69687331	69660305	69660431	69689511	69689702
18005	"ENSG00000102908.20_2"	"NFAT5"	chr16	+	69711105	69711238	69718789	69718873	69704138	69704191	69724842	69724991
18006	"ENSG00000102908.20_2"	"NFAT5"	chr16	+	69711105	69711238	69718792	69718873	69704138	69704191	69724842	69724991
18007	"ENSG00000148700.14_2"	"ADD3"	chr10	+	111885583	111885703	111886174	111886261	111883594	111884032	111890120	111890147
18008	"ENSG00000148700.14_2"	"ADD3"	chr10	+	111886174	111886261	111890120	111890244	111883774	111884032	111893083	111894088
18009	"ENSG00000148700.14_2"	"ADD3"	chr10	+	111886174	111886261	111890120	111890244	111885512	111885703	111893083	111893106
18010	"ENSG00000148396.18_1"	"SEC16A"	chr9	-	139338274	139338352	139340096	139340171	139334548	139336275	139341306	139341401
18012	"ENSG00000148396.18_1"	"SEC16A"	chr9	-	139347879	139347962	139348560	139348779	139342535	139342613	139350052	139350245
18013	"ENSG00000148396.18_1"	"SEC16A"	chr9	-	139348560	139348779	139350052	139350245	139342535	139342613	139350504	139350618
18014	"ENSG00000148396.18_1"	"SEC16A"	chr9	-	139348560	139348779	139350052	139350245	139347879	139347962	139350504	139350618
18015	"ENSG00000148396.18_1"	"SEC16A"	chr9	-	139357338	139357584	139357914	139358053	139355628	139355726	139358130	139358192
18016	"ENSG00000148396.18_1"	"SEC16A"	chr9	-	139357914	139358053	139358130	139358192	139357338	139357584	139358871	139359014
18017	"ENSG00000148396.18_1"	"SEC16A"	chr9	-	139362866	139362964	139366426	139366563	139361408	139361535	139368500	139371533
18019	"ENSG00000124440.15_1"	"HIF3A"	chr19	+	46823699	46823818	46825032	46825223	46815417	46815524	46828791	46828896
18020	"ENSG00000124440.15_1"	"HIF3A"	chr19	+	46823703	46823818	46825032	46825223	46815417	46815524	46828791	46828851
18021	"ENSG00000124440.15_1"	"HIF3A"	chr19	+	46832463	46832735	46834412	46834530	46828791	46828896	46838161	46838243
18022	"ENSG00000124440.15_1"	"HIF3A"	chr19	+	46834412	46834530	46838161	46838243	46828791	46828896	46842781	46843166
18023	"ENSG00000124440.15_1"	"HIF3A"	chr19	+	46834412	46834530	46838161	46838243	46832463	46832735	46842781	46843166
18024	"ENSG00000102226.9_1"	"USP11"	chrX	+	47101480	47101705	47101837	47101921	47100939	47101098	47102024	47102119
18025	"ENSG00000128573.23_2"	"FOXP2"	chr7	+	113928073	113928164	114066556	114066734	113726381	113726666	114174671	114174761
18027	"ENSG00000128159.11_2"	"TUBGCP6"	chr22	-	50671744	50671955	50678632	50678796	50667832	50668006	50682147	50682993
18028	"ENSG00000157890.17_1"	"MEGF11"	chr15	-	66198962	66199008	66202077	66202144	66198422	66198479	66204419	66204538
18029	"ENSG00000157890.17_1"	"MEGF11"	chr15	-	66201371	66201473	66202077	66202144	66198422	66198479	66206074	66206311
18030	"ENSG00000157890.17_1"	"MEGF11"	chr15	-	66201371	66201473	66204419	66204538	66198422	66198479	66206074	66206311
18031	"ENSG00000157890.17_1"	"MEGF11"	chr15	-	66202077	66202144	66204419	66204538	66198422	66198479	66206074	66206311
18032	"ENSG00000154845.15_1"	"PPP4R1"	chr18	-	9577061	9577189	9583114	9583273	9570154	9570681	9584512	9584578
18035	"ENSG00000154845.15_1"	"PPP4R1"	chr18	-	9595015	9595100	9614223	9614268	9593765	9593872	9614475	9614531
18036	"ENSG00000120705.12_2"	"ETF1"	chr5	-	137848452	137848643	137849256	137849395	137846792	137847293	137853249	137853351
18037	"ENSG00000120705.12_2"	"ETF1"	chr5	-	137849256	137849395	137853249	137853389	137847163	137847293	137854380	137854556
18038	"ENSG00000120705.12_2"	"ETF1"	chr5	-	137849256	137849395	137853249	137853389	137848452	137848643	137854380	137854556
18039	"ENSG00000196312.12_2"	"MFSD14C"	chr9	-	99696076	99696197	99704884	99705034	99680924	99681108	99711836	99711867
18040	"ENSG00000196312.12_2"	"MFSD14C"	chr9	-	99704884	99705034	99711836	99711964	99695803	99696197	99721116	99721179
18041	"ENSG00000196312.12_2"	"MFSD14C"	chr9	-	99711836	99711964	99721116	99721179	99704884	99705034	99735134	99735231
18044	"ENSG00000152894.14_2"	"PTPRK"	chr6	-	128322340	128322352	128324341	128324377	128321131	128321475	128326228	128326389
18048	"ENSG00000161960.14_2"	"EIF4A1"	chr17	+	7477863	7477996	7478436	7478576	7477576	7477626	7479841	7480010
18050	"ENSG00000113812.13_2"	"ACTR8"	chr3	-	53907058	53907173	53908237	53908391	53906410	53906551	53909974	53910107
18051	"ENSG00000163644.14_2"	"PPM1K"	chr4	-	89186152	89186287	89189892	89190058	89178771	89183878	89198294	89198395
18052	"ENSG00000104381.12_1"	"GDAP1"	chr8	+	75263508	75263556	75274118	75274213	75262678	75262813	75275173	75275288
18054	"ENSG00000143641.9_1"	"GALNT2"	chr1	+	230313963	230314057	230338882	230339036	230202955	230203153	230371759	230371858
18055	"ENSG00000143641.9_1"	"GALNT2"	chr1	+	230400986	230401113	230410190	230410310	230398667	230398751	230415048	230417866
18056	"ENSG00000117868.15_1"	"ESYT2"	chr7	-	158529738	158529870	158531713	158531812	158528193	158528299	158534213	158534587
18057	"ENSG00000117868.15_1"	"ESYT2"	chr7	-	158531713	158531812	158534213	158534587	158529738	158529870	158536219	158536369
18058	"ENSG00000117868.15_1"	"ESYT2"	chr7	-	158534213	158534587	158536219	158536369	158531713	158531812	158540884	158540971
18059	"ENSG00000117868.15_1"	"ESYT2"	chr7	-	158536219	158536369	158540884	158540971	158531713	158531812	158542339	158542414
18060	"ENSG00000117868.15_1"	"ESYT2"	chr7	-	158536219	158536369	158540884	158540971	158534213	158534587	158542339	158542414
18061	"ENSG00000117868.15_1"	"ESYT2"	chr7	-	158540884	158540971	158542339	158542414	158536219	158536369	158552176	158552272
18062	"ENSG00000126777.17_2"	"KTN1"	chr14	+	56107650	56107688	56107844	56107926	56107091	56107160	56108409	56108478
18066	"ENSG00000114650.18_1"	"SCAP"	chr3	-	47458611	47458697	47459623	47459739	47456587	47456670	47459810	47460012
18067	"ENSG00000114650.18_1"	"SCAP"	chr3	-	47470002	47470160	47476497	47476627	47468936	47469157	47484361	47484581
18068	"ENSG00000114650.18_1"	"SCAP"	chr3	-	47476497	47476627	47484361	47484581	47470002	47470160	47517288	47517445
18071	"ENSG00000197548.12_1"	"ATG7"	chr3	+	11340835	11340890	11348416	11348534	11340159	11340329	11350457	11350535
18072	"ENSG00000197548.12_1"	"ATG7"	chr3	+	11354777	11354894	11356817	11356967	11350457	11350535	11382118	11382209
18073	"ENSG00000197548.12_1"	"ATG7"	chr3	+	11383608	11383753	11389350	11389509	11382118	11382209	11399891	11400084
18074	"ENSG00000197548.12_1"	"ATG7"	chr3	+	11406132	11406208	11421445	11421526	11404286	11404402	11468277	11468400
18075	"ENSG00000111344.11_2"	"RASAL1"	chr12	-	113538432	113538485	113539693	113539814	113536623	113537873	113541750	113541886
18076	"ENSG00000111344.11_2"	"RASAL1"	chr12	-	113544901	113545046	113545889	113546027	113543518	113543691	113549890	113550083
18077	"ENSG00000111344.11_2"	"RASAL1"	chr12	-	113544901	113545046	113545889	113546030	113543518	113543691	113549890	113550083
18078	"ENSG00000111344.11_2"	"RASAL1"	chr12	-	113545889	113546027	113549890	113550083	113544901	113545046	113552604	113552717
18079	"ENSG00000111344.11_2"	"RASAL1"	chr12	-	113545889	113546030	113549890	113550083	113544901	113545046	113552604	113552717
18080	"ENSG00000111344.11_2"	"RASAL1"	chr12	-	113556932	113557248	113559313	113559443	113554877	113554966	113565616	113565678
18081	"ENSG00000111344.11_2"	"RASAL1"	chr12	-	113556932	113557248	113565616	113565983	113554877	113554966	113568689	113568746
18082	"ENSG00000111344.11_2"	"RASAL1"	chr12	-	113557166	113557248	113559313	113559443	113556932	113557064	113565616	113565678
18083	"ENSG00000154889.16_2"	"MPPE1"	chr18	-	11885674	11885815	11886497	11886620	11884066	11884626	11886915	11887024
18086	"ENSG00000013503.9_1"	"POLR3B"	chr12	+	106770136	106770228	106772044	106772162	106763360	106763461	106773808	106773917
18087	"ENSG00000013503.9_1"	"POLR3B"	chr12	+	106786808	106786931	106799634	106799754	106773808	106773917	106804603	106804738
18088	"ENSG00000013503.9_1"	"POLR3B"	chr12	+	106799634	106799754	106804603	106804738	106786808	106786931	106820974	106821108
18089	"ENSG00000040487.12_2"	"PQLC2"	chr1	+	19639222	19639383	19644093	19644335	19638819	19638852	19651126	19651256
18090	"ENSG00000134698.10_1"	"AGO4"	chr1	+	36298037	36298171	36299590	36299775	36297657	36297786	36301434	36301594
18091	"ENSG00000173409.13_2"	"ARV1"	chr1	+	231125855	231126009	231131505	231131730	231114839	231115025	231132866	231133013
18092	"ENSG00000173409.13_2"	"ARV1"	chr1	+	231125855	231126009	231131505	231131730	231124065	231124185	231132866	231132900
18093	"ENSG00000173409.13_2"	"ARV1"	chr1	+	231131505	231131730	231132866	231133013	231125855	231126009	231135883	231136341
18094	"ENSG00000104324.15_2"	"CPQ"	chr8	+	97797091	97797558	97847200	97847408	97657454	97657630	97892025	97892233
18095	"ENSG00000104324.15_2"	"CPQ"	chr8	+	97847200	97847408	97892025	97892233	97797091	97797558	97978162	97978274
18096	"ENSG00000143847.15_1"	"PPFIA4"	chr1	+	203017710	203017842	203018045	203018108	203017354	203017438	203018803	203018895
18099	"ENSG00000143847.15_1"	"PPFIA4"	chr1	+	203030779	203030806	203032955	203033131	203030097	203030160	203040819	203040888
18100	"ENSG00000143847.15_1"	"PPFIA4"	chr1	+	203032955	203033131	203040819	203040888	203030779	203030806	203044704	203044885
18102	"ENSG00000143624.13_2"	"INTS3"	chr1	+	153727117	153727215	153734045	153734152	153723329	153723715	153735203	153735323
18103	"ENSG00000143624.13_2"	"INTS3"	chr1	+	153730047	153730239	153732001	153732089	153723329	153723715	153732786	153732866
18104	"ENSG00000143624.13_2"	"INTS3"	chr1	+	153730047	153730239	153734045	153734152	153723329	153723715	153735203	153735323
18105	"ENSG00000143624.13_2"	"INTS3"	chr1	+	153736307	153736362	153736593	153736697	153735708	153735838	153737165	153737210
18106	"ENSG00000143624.13_2"	"INTS3"	chr1	+	153736593	153736697	153737165	153737210	153736307	153736362	153737419	153737539
18107	"ENSG00000145087.12_2"	"STXBP5L"	chr3	+	120871323	120871407	120876350	120876474	120840487	120840551	120924769	120924848
18108	"ENSG00000145087.12_2"	"STXBP5L"	chr3	+	120876350	120876474	120924769	120924848	120840487	120840551	120941849	120942004
18109	"ENSG00000145087.12_2"	"STXBP5L"	chr3	+	120876350	120876474	120924769	120924848	120871323	120871407	120941849	120942004
18110	"ENSG00000145087.12_2"	"STXBP5L"	chr3	+	120998651	120998803	121037321	121037387	120977889	120978015	121097562	121097733
18112	"ENSG00000145087.12_2"	"STXBP5L"	chr3	+	121037321	121037387	121097562	121097733	120998651	120998803	121100139	121100379
18113	"ENSG00000145087.12_2"	"STXBP5L"	chr3	+	121037321	121037387	121097562	121097733	121001112	121001184	121100139	121100379
18115	"ENSG00000054267.20_2"	"ARID4B"	chr1	-	235403627	235403766	235409734	235409826	235397727	235397807	235416044	235416124
18116	"ENSG00000054267.20_2"	"ARID4B"	chr1	-	235416044	235416124	235420474	235420540	235409734	235409826	235423956	235424067
18117	"ENSG00000054267.20_2"	"ARID4B"	chr1	-	235418974	235419065	235420474	235420540	235416044	235416124	235423956	235424067
18119	"ENSG00000007376.7_1"	"RPUSD1"	chr16	-	836826	836928	837076	837179	834973	836377	837353	837477
18120	"ENSG00000007376.7_1"	"RPUSD1"	chr16	-	836826	836928	837076	837179	836148	836377	837343	837477
18121	"ENSG00000160803.7_1"	"UBQLN4"	chr1	-	156013788	156014014	156018291	156018450	156012564	156012704	156020081	156020344
18122	"ENSG00000119004.15_2"	"CYP20A1"	chr2	+	204110568	204110618	204111477	204111644	204103662	204103857	204116689	204116832
18126	"ENSG00000141564.13_1"	"RPTOR"	chr17	+	78599490	78599593	78617527	78617610	78518630	78519591	78681640	78681799
18128	"ENSG00000141564.13_1"	"RPTOR"	chr17	+	78617527	78617610	78681640	78681799	78599490	78599593	78727809	78727985
18129	"ENSG00000141564.13_1"	"RPTOR"	chr17	+	78617527	78617610	78704359	78704506	78599490	78599593	78727809	78727985
18130	"ENSG00000141564.13_1"	"RPTOR"	chr17	+	78681640	78681799	78704359	78704506	78599490	78599593	78727809	78727985
18131	"ENSG00000141564.13_1"	"RPTOR"	chr17	+	78681640	78681799	78704359	78704506	78617527	78617610	78727809	78727985
