ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2907	"ENSG00000132388.12_1"	"UBE2G1"	chr17	-	4210315	4210418	4235068	4235183	4200011	4200109	4269565	4269923
2908	"ENSG00000102893.15_2"	"PHKB"	chr16	+	47581343	47581459	47614205	47614269	47549431	47549512	47621578	47621669
2914	"ENSG00000147316.12_1"	"MCPH1"	chr8	+	6293568	6293683	6296473	6296617	6289019	6289107	6299587	6299677
2915	"ENSG00000124406.16_2"	"ATP8A1"	chr4	-	42557984	42558057	42571177	42571222	42554521	42554627	42576635	42576724
2942	"ENSG00000241956.9_1"	"CTC-340A15.2"	chr5	+	163781146	163781230	163913674	163913747	163724134	163724202	164149770	164149813
2945	"ENSG00000176261.15_2"	"ZBTB8OS"	chr1	-	33093108	33093145	33097427	33097480	33086420	33087549	33099245	33099328
2949	"ENSG00000112249.13_2"	"ASCC3"	chr6	-	101296023	101296583	101311939	101312090	101253635	101253756	101315783	101315914
2952	"ENSG00000112379.8_1"	"ARFGEF3"	chr6	+	138566649	138566728	138575016	138575121	138564088	138564131	138576572	138576906
2958	"ENSG00000106460.18_2"	"TMEM106B"	chr7	+	12263851	12264011	12269304	12269445	12258083	12258147	12270014	12270064
2966	"ENSG00000170889.13_2"	"RPS9"	chr19	+	54705354	54705477	54710143	54710330	54705000	54705149	54711265	54711515
2977	"ENSG00000120549.17_2"	"KIAA1217"	chr10	+	24825702	24825822	24831621	24831699	24821998	24822166	24833909	24834032
2979	"ENSG00000150471.16_2"	"ADGRL3"	chr4	+	62452944	62453158	62542543	62542653	62383032	62383236	62596339	62596354
2980	"ENSG00000112787.12_2"	"FBRSL1"	chr12	+	133158024	133158102	133158326	133158410	133153384	133153517	133158647	133158852
2983	"ENSG00000198612.10_1"	"COPS8"	chr2	+	237998504	237998637	238002732	238002840	237997247	237997296	238004464	238004527
2995	"ENSG00000183621.15_2"	"ZNF438"	chr10	-	31230503	31230580	31273297	31273355	31197861	31197944	31320761	31320866
2998	"ENSG00000183454.9"	"GRIN2A"	chr16	-	9984842	9984957	10031815	10032408	9943612	9943818	10273854	10274268
3000	"ENSG00000141376.21_2"	"BCAS3"	chr17	+	59155693	59155890	59161827	59161925	59152280	59152381	59445687	59445703
3001	"ENSG00000141376.21_2"	"BCAS3"	chr17	+	59457866	59457932	59465978	59466069	59445687	59445855	59469337	59470192
3010	"ENSG00000172785.18_2"	"CBWD1"	chr9	-	152033	152078	154708	154795	134978	135030	156480	156527
3018	"ENSG00000124155.16_2"	"PIGT"	chr20	+	44045156	44045334	44047491	44047619	44044716	44044983	44047934	44048035
3023	"ENSG00000187446.11_1"	"CHP1"	chr15	+	41554953	41555081	41562754	41562816	41549107	41549188	41570964	41571087
3029	"ENSG00000273079.5_2"	"GRIN2B"	chr12	-	14132861	14133290	14134275	14134510	14019036	14019160	14134849	14134891
3031	"ENSG00000128739.21_2"	"SNRPN"	chr15	+	25213078	25213229	25219434	25219603	25207260	25207356	25220504	25220656
3032	"ENSG00000128739.21_2"	"SNRPN"	chr15	+	25213078	25213229	25219457	25219603	25207260	25207356	25220504	25220656
3036	"ENSG00000144224.16_1"	"UBXN4"	chr2	+	136529989	136530117	136533818	136533921	136528140	136528305	136536517	136536649
3039	"ENSG00000137821.11_2"	"LRRC49"	chr15	+	71185922	71185979	71188187	71188275	71145716	71145808	71193260	71193363
3040	"ENSG00000137821.11_2"	"LRRC49"	chr15	+	71188187	71188275	71193260	71193363	71185922	71185979	71196890	71197094
3042	"ENSG00000136628.17_1"	"EPRS"	chr1	-	220198473	220198600	220203727	220203822	220197605	220197798	220205728	220205868
3043	"ENSG00000054356.13_2"	"PTPRN"	chr2	-	220172165	220172279	220172513	220172564	220168456	220168553	220173939	220174220
3046	"ENSG00000171914.15_2"	"TLN2"	chr15	+	63011965	63012079	63014551	63014686	63009774	63009888	63017174	63017303
3047	"ENSG00000109323.8_2"	"MANBA"	chr4	-	103635594	103635718	103644027	103644198	103611752	103611928	103645018	103645124
3048	"ENSG00000165995.18_1"	"CACNB2"	chr10	+	18787283	18787406	18823004	18823156	18690852	18690972	18825029	18825125
3063	"ENSG00000145979.17_2"	"TBC1D7"	chr6	-	13307831	13307977	13316802	13316940	13306629	13306759	13321139	13321327
3068	"ENSG00000197548.12_1"	"ATG7"	chr3	+	11340835	11340890	11348416	11348534	11340159	11340329	11350457	11350535
3072	"ENSG00000145087.12_2"	"STXBP5L"	chr3	+	120876350	120876474	120924769	120924848	120871323	120871407	120941849	120942004
3074	"ENSG00000079819.17_2"	"EPB41L2"	chr6	-	131186675	131186774	131199243	131199390	131184777	131184858	131201283	131201346
3078	"ENSG00000114127.10_2"	"XRN1"	chr3	-	142048275	142048457	142051216	142051373	142037433	142037536	142051808	142051931
3079	"ENSG00000114127.10_2"	"XRN1"	chr3	-	142048275	142048457	142051216	142051376	142037433	142037536	142051808	142051931
3104	"ENSG00000140400.15_2"	"MAN2C1"	chr15	-	75654982	75655089	75656339	75656529	75654683	75654794	75656828	75657006
3118	"ENSG00000138380.17_2"	"CARF"	chr2	+	203846277	203846408	203846794	203847164	203841991	203842055	203848228	203848365
3125	"ENSG00000058056.8_1"	"USP13"	chr3	+	179483482	179483636	179499526	179499611	179481789	179481956	179501835	179502194
3150	"ENSG00000047932.13_2"	"GOPC"	chr6	-	117896339	117896515	117898610	117898634	117894629	117894795	117900062	117900227
3152	"ENSG00000196922.10_2"	"ZNF252P"	chr8	-	146219864	146219978	146221892	146221993	146203524	146203939	146224988	146225155
3156	"ENSG00000136267.13_1"	"DGKB"	chr7	-	14775665	14775819	14793552	14793573	14758166	14758310	14797279	14797356
3163	"ENSG00000130956.13_1"	"HABP4"	chr9	+	99227991	99228060	99233292	99233376	99227618	99227780	99246743	99246915
3171	"ENSG00000197467.13_2"	"COL13A1"	chr10	+	71634883	71634919	71637794	71637821	71631939	71631966	71640258	71640309
3189	"ENSG00000103021.9_1"	"CCDC113"	chr16	+	58286630	58286757	58287901	58288063	58283839	58284019	58292271	58292427
3198	"ENSG00000085382.11_2"	"HACE1"	chr6	-	105259185	105259268	105280916	105281048	105244803	105244900	105291097	105291173
3199	"ENSG00000085382.11_2"	"HACE1"	chr6	-	105259185	105259268	105291097	105291173	105244803	105244900	105297016	105297121
3200	"ENSG00000085382.11_2"	"HACE1"	chr6	-	105259185	105259268	105297016	105297121	105244803	105244900	105298781	105298871
3201	"ENSG00000085382.11_2"	"HACE1"	chr6	-	105280916	105281048	105291097	105291173	105244803	105244900	105297016	105297121
3202	"ENSG00000085382.11_2"	"HACE1"	chr6	-	105280916	105281048	105297016	105297121	105244803	105244900	105298781	105298871
3204	"ENSG00000085382.11_2"	"HACE1"	chr6	-	105280916	105281048	105297016	105297121	105259185	105259268	105298781	105298871
3216	"ENSG00000108509.20_1"	"CAMTA2"	chr17	-	4884972	4885037	4885383	4885455	4884519	4884654	4886051	4886187
3217	"ENSG00000108509.20_1"	"CAMTA2"	chr17	-	4884972	4885037	4885383	4885470	4884519	4884654	4886051	4886187
3218	"ENSG00000108509.20_1"	"CAMTA2"	chr17	-	4884972	4885037	4885383	4885522	4884519	4884654	4886051	4886187
3219	"ENSG00000108509.20_1"	"CAMTA2"	chr17	-	4884972	4885126	4885383	4885455	4884519	4884654	4886051	4886187
3220	"ENSG00000108509.20_1"	"CAMTA2"	chr17	-	4884972	4885126	4885383	4885470	4884519	4884654	4886051	4886187
3221	"ENSG00000108509.20_1"	"CAMTA2"	chr17	-	4884972	4885126	4885383	4885522	4884519	4884654	4886051	4886187
3225	"ENSG00000166233.13_2"	"ARIH1"	chr15	+	72810407	72810475	72837160	72837305	72766666	72767355	72847611	72847704
3227	"ENSG00000119318.12_2"	"RAD23B"	chr9	+	110062421	110062503	110064315	110064395	110045559	110045976	110068659	110068928
3230	"ENSG00000226174.6_2"	"TEX22"	chr14	+	105911754	105911848	105915695	105915746	105905008	105905076	105916394	105916443
3236	"ENSG00000124198.8_1"	"ARFGEF2"	chr20	+	47582408	47582560	47585683	47585814	47580366	47580435	47587656	47587891
3260	"ENSG00000130768.14_2"	"SMPDL3B"	chr1	+	28275575	28275673	28279725	28279869	28271742	28271956	28280864	28281037
3264	"ENSG00000163596.16_2"	"ICA1L"	chr2	-	203653552	203653810	203661612	203661687	203650640	203650730	203676468	203676512
3265	"ENSG00000163596.16_2"	"ICA1L"	chr2	-	203661612	203661687	203676468	203676512	203650640	203650730	203679424	203679507
3266	"ENSG00000163596.16_2"	"ICA1L"	chr2	-	203661612	203661687	203676468	203676512	203653552	203653810	203679424	203679507
3274	"ENSG00000011347.9_2"	"SYT7"	chr11	-	61314648	61314780	61318855	61318935	61309682	61310051	61323575	61323679
3276	"ENSG00000115310.17_2"	"RTN4"	chr2	-	55200956	55201003	55201830	55201900	55200648	55200757	55209650	55209789
3281	"ENSG00000100578.14_2"	"KIAA0586"	chr14	+	58975272	58975427	58979239	58979345	58965500	58965678	59006788	59006854
3290	"ENSG00000081154.11_1"	"PCNP"	chr3	+	101304280	101304355	101309058	101309114	101298432	101298848	101311470	101311615
3292	"ENSG00000172366.19_2"	"MCRIP2"	chr16	+	692119	692249	696471	696608	691845	692043	697416	697544
3296	"ENSG00000115762.16_2"	"PLEKHB2"	chr2	+	131884256	131884359	131890474	131890564	131883325	131883478	131897739	131897848
3297	"ENSG00000115762.16_2"	"PLEKHB2"	chr2	+	131884256	131884359	131890474	131890588	131883325	131883478	131897739	131897848
3298	"ENSG00000115762.16_2"	"PLEKHB2"	chr2	+	131884256	131884359	131890474	131890564	131883325	131883478	131897742	131897848
3305	"ENSG00000065609.14_2"	"SNAP91"	chr6	-	84326687	84326758	84333019	84333061	84320368	84320396	84350814	84350921
3306	"ENSG00000065609.14_2"	"SNAP91"	chr6	-	84368717	84368811	84371220	84371323	84366472	84366584	84372065	84372141
3313	"ENSG00000109738.10_1"	"GLRB"	chr4	+	158005815	158005876	158012522	158012534	157999147	157999298	158041707	158041814
3314	"ENSG00000149657.19_2"	"LSM14B"	chr20	+	60701281	60701495	60702640	60702757	60699672	60699836	60704840	60705008
3315	"ENSG00000149657.19_2"	"LSM14B"	chr20	+	60701359	60701495	60702640	60702757	60699672	60699836	60704840	60705008
3317	"ENSG00000164828.17_2"	"SUN1"	chr7	+	889156	889240	889559	889670	882977	883157	891586	891680
3321	"ENSG00000121753.12_2"	"ADGRB2"	chr1	-	32207653	32207818	32208438	32208603	32207400	32207568	32209793	32209958
3322	"ENSG00000121753.12_2"	"ADGRB2"	chr1	-	32207653	32207818	32208438	32208603	32207400	32207568	32210248	32210332
3325	"ENSG00000100003.17_2"	"SEC14L2"	chr22	+	30802330	30802374	30803083	30803143	30795631	30795707	30803403	30803592
3327	"ENSG00000103145.10_1"	"HCFC1R1"	chr16	-	3073233	3073362	3073847	3073969	3072918	3072999	3074181	3074287
3329	"ENSG00000165714.10_2"	"BORCS5"	chr12	+	12514139	12514283	12588561	12588719	12510012	12510052	12618479	12618717
3331	"ENSG00000133943.20_2"	"C14orf159"	chr14	+	91611564	91611657	91614124	91614202	91580406	91580627	91623982	91624034
3340	"ENSG00000091009.7_2"	"RBM27"	chr5	+	145631273	145631438	145634505	145634655	145616860	145616995	145638011	145638156
3341	"ENSG00000091009.7_2"	"RBM27"	chr5	+	145634505	145634655	145638011	145638156	145631273	145631438	145640307	145640461
3425	"ENSG00000067715.13_2"	"SYT1"	chr12	+	79371578	79371711	79441076	79441142	79258448	79258889	79611282	79611465
3426	"ENSG00000067715.13_2"	"SYT1"	chr12	+	79441076	79441142	79611282	79611465	79258448	79258889	79679566	79679751
3428	"ENSG00000034152.18_1"	"MAP2K3"	chr17	+	21205454	21205571	21206494	21206546	21204185	21204305	21207737	21207865
3431	"ENSG00000196352.14_1"	"CD55"	chr1	+	207504452	207504641	207510037	207510163	207500096	207500182	207510673	207510754
3432	"ENSG00000245958.6_1"	"RP11-33B1.1"	chr4	+	120449894	120449944	120464907	120465000	120433967	120434125	120471533	120471598
3434	"ENSG00000106123.11_1"	"EPHB6"	chr7	+	142558809	142558944	142560513	142560591	142552904	142553147	142560884	142561085
3443	"ENSG00000228486.10_2"	"LINC01125"	chr2	+	98287656	98287769	98287793	98287962	98286255	98286297	98292093	98292184
3448	"ENSG00000228486.10_2"	"LINC01125"	chr2	+	98290918	98291020	98292093	98292184	98287793	98287962	98292307	98292391
3449	"ENSG00000228486.10_2"	"LINC01125"	chr2	+	98290918	98291024	98292093	98292184	98287793	98287962	98292307	98292391
3461	"ENSG00000104093.13_2"	"DMXL2"	chr15	-	51756871	51757073	51757762	51757848	51755272	51755693	51758380	51758508
3474	"ENSG00000137815.14_1"	"RTF1"	chr15	+	41730518	41730629	41745098	41745246	41709301	41709511	41749869	41750074
3477	"ENSG00000205268.10_1"	"PDE7A"	chr8	-	66691954	66692038	66695017	66695078	66659886	66660038	66753605	66753743
3479	"ENSG00000173660.11_1"	"UQCRH"	chr1	+	46774772	46774799	46775826	46775988	46769302	46769492	46782223	46782448
