ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7964	"ENSG00000135108.14_2"	"FBXO21"	chr12	-	117595677	117595889	117595677	117595868	117603289	117603422	7964	0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0	45,5,63,31,1,0,0,0,0,0,29,0,21,0,0,0,0,0,0,0,0,0,0,0	0,54,6,0,0,0,0,0,0,0,57,0,0,8,0,11,0,0,0,0	70,0,5,80,0,0,0,0,0,15,0,0,40,0,0,0,0,0,0,0	171	150	1	1.0	0.0,0.84,0.0,0.0,0.0,NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	0.0,1.0,0.513,0.0,NA,NA,NA,NA,NA,0.0,1.0,NA,0.0,1.0,NA,1.0,NA,NA,NA,NA	-0.271
7968	"ENSG00000090006.17_1"	"LTBP4"	chr19	+	41122794	41123093	41123005	41123093	41120081	41120352	7968	0,0,0,2,0,0,0,58,0,13,4,0,0,7,0,0,0,0,0,140,0,0,11,11	0,0,0,5,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0	0,45,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0	0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	361	150	1	1.0	NA,NA,NA,0.143,NA,NA,NA,1.0,NA,1.0,1.0,0.0,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,1.0	NA,1.0,NA,NA,0.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.127
7969	"ENSG00000204852.15_2"	"TCTN1"	chr12	+	111065734	111066029	111065856	111066029	111064166	111064297	7969	20,0,0,9,0,0,0,0,0,9,0,0,8,0,64,0,0,0,54,0,0,0,4,0	0,0,28,0,5,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0	0,7,0,0,0,237,51,0,0,21,0,0,0,71,0,17,40,0,0,0	0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	272	150	1	1.0	1.0,NA,0.0,1.0,0.0,NA,0.0,NA,NA,1.0,NA,NA,1.0,NA,1.0,NA,NA,NA,1.0,NA,0.0,0.0,1.0,NA	NA,1.0,NA,NA,0.0,1.0,1.0,NA,NA,1.0,NA,NA,NA,1.0,NA,1.0,1.0,NA,NA,NA	-0.292
7971	"ENSG00000204852.15_2"	"TCTN1"	chr12	+	111085000	111085141	111085015	111085141	111082771	111082934	7971	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0	0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,6,0,0,2,0,0,0,0,32,64,0,0,0,0,0,0,0,0,0	165	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602,NA	NA,0.0,NA,NA,0.0,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.301
7972	"ENSG00000077264.14_2"	"PAK3"	chrX	+	110340768	110340912	110340802	110340912	110340617	110340684	7972	0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,5,0,0,0,17,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,3,0,60,0,0,0,0,12,66,15,0,0,0,0,0,0,0,0,0	184	150	1	1.0	NA,NA,NA,0.328,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0	0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.082
7975	"ENSG00000137478.14_2"	"FCHSD2"	chr11	-	72560799	72560934	72560799	72560924	72578909	72579071	7975	95,0,68,8,0,0,0,24,41,21,0,0,46,0,2,0,25,0,11,0,0,0,8,1	0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,159,8,0,0,1,0,34,26,225,0,0,1,0,4,23,0,12,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	160	150	1	1.0	1.0,NA,0.363,1.0,NA,NA,NA,1.0,1.0,1.0,NA,NA,1.0,NA,1.0,NA,1.0,NA,1.0,NA,NA,NA,1.0,1.0	NA,NA,1.0,1.0,NA,NA,1.0,NA,1.0,1.0,1.0,NA,NA,1.0,NA,1.0,1.0,NA,1.0,NA	-0.053
7977	"ENSG00000171853.15_2"	"TRAPPC12"	chr2	+	3481462	3481566	3481465	3481566	3469367	3469466	7977	0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,214,40,38,0,0,0,0,0,0,0,42,0,0,77,22,5,26,33,2,0,262,2,0	0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,45,5,2,0,0,0,0,18,0,0,0,0,0,0,0,0,20,0	153	150	1	1.0	NA,0.0,0.0,0.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,NA	NA,NA,0.633,0.0,0.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	-0.05
7978	"ENSG00000157625.15_1"	"TAB3"	chrX	-	30861082	30864761	30861082	30861166	30870894	30871055	7978	0,0,26,7,21,92,40,0,81,0,13,20,0,24,43,20,20,4,10,109,22,12,22,8	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	187,18,272,0,9,82,11,13,10,47,25,1206,61,82,0,31,27,1,0,0	0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3745	150	1	1.0	NA,NA,1.0,1.0,1.0,1.0,1.0,NA,1.0,NA,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,NA,0.153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,NA,NA	0.053
7980	"ENSG00000172530.20_2"	"BANP"	chr16	+	88068928	88069000	88068937	88069000	88066714	88066851	7980	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0	159	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.0
7983	"ENSG00000117682.16_1"	"DHDDS"	chr1	+	26769198	26769364	26769221	26769364	26764658	26764775	7983	0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,6,0	0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,169,0,0,0,0,0,0	0,0,0,14,4,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0	5,0,0,0,0,0,0,0,41,31,7,0,0,0,0,0,18,0,0,0	173	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,NA,NA,1.0,NA,NA,0.0,1.0,NA,NA,NA,1.0,NA	0.0,NA,NA,1.0,1.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,1.0,NA,1.0,0.0,NA,NA,NA	0.056
7984	"ENSG00000117682.16_1"	"DHDDS"	chr1	+	26795382	26797785	26795385	26797785	26786527	26786635	7984	0,0,0,0,0,0,0,28,18,1,30,0,0,38,0,0,0,0,0,0,0,0,0,0	0,45,0,27,22,21,0,0,23,3,0,0,0,53,22,0,0,0,34,0,0,0,2,0	1,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,12,0	15,92,0,0,4,0,0,0,0,1,122,1031,0,0,0,0,115,0,3,0	153	150	1	1.0	NA,0.0,NA,0.0,0.0,0.0,NA,1.0,0.434,0.246,1.0,NA,NA,0.413,0.0,NA,NA,NA,0.0,NA,NA,NA,0.0,NA	0.061,0.0,NA,NA,0.0,NA,NA,NA,1.0,0.0,0.016,0.0,NA,NA,NA,NA,0.0,NA,0.797,NA	0.05
7987	"ENSG00000100307.12_2"	"CBX7"	chr22	-	39530405	39530757	39530405	39530478	39534640	39534707	7987	0,6,2,22,0,9,4,19,4,24,0,0,0,10,0,0,9,0,0,12,0,31,4,0	0,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0	38,75,9,12,24,0,0,4,0,54,3,50,2,21,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0	429	150	1	1.0	NA,0.026,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,0.778,NA,NA,1.0,NA,NA,1.0,NA,1.0,0.412,NA	1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,NA,1.0,1.0,1.0,1.0,1.0,NA,0.149,NA,NA,NA,NA	-0.066
7991	"ENSG00000148143.12_2"	"ZNF462"	chr9	+	109694543	109694830	109694546	109694830	109692805	109692970	7991	0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6	0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.333
7992	"ENSG00000148143.12_2"	"ZNF462"	chr9	+	109694543	109694830	109694726	109694830	109692805	109692970	7992	0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6	0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,1,0,0,0,1,52	55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0	99,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,35,0	333	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.049	0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.188,NA	0.002
7993	"ENSG00000148143.12_2"	"ZNF462"	chr9	+	109694546	109694830	109694726	109694830	109692805	109692970	7993	0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,1,0,0,0,1,52	55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	99,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,35,0	330	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,0.0,NA,0.0,0.0,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.0	0.202,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.058
7996	"ENSG00000078668.13_2"	"VDAC3"	chr8	+	42254173	42254198	42254195	42254198	42252601	42252651	7996	0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0	242,150,0,167,10,0,2,268,75,1,0,0,149,58,60,88,341,0,58,180,35,1,9,96	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	75,130,234,87,1,0,0,0,210,117,176,0,63,78,0,42,9,0,102,0	172	150	1	1.0	0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,NA,0.0,0.07,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,NA	0.004
7998	"ENSG00000278540.4_2"	"ACACA"	chr17	-	35687112	35687365	35687112	35687275	35696763	35696803	7998	0,0,51,19,0,0,0,213,0,0,25,0,0,110,125,151,1,0,44,163,32,0,2,2	0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,39,91,16,1,0,0,0,0,84,0,0,0,6,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0	240	150	1	1.0	NA,0.0,1.0,1.0,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,NA,1.0,1.0	NA,1.0,1.0,1.0,1.0,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,0.0,1.0,NA,NA,NA,NA	0.054
8002	"ENSG00000070047.11_1"	"PHRF1"	chr11	+	581961	582081	581964	582081	581491	581597	8002	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0	9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
8003	"ENSG00000070047.11_1"	"PHRF1"	chr11	+	581961	582081	581964	582081	581491	581606	8003	0,0,15,0,0,80,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,43,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,35,0,0,0,0	0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,NA,1.0,NA,NA,1.0,NA,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	-0.067
8004	"ENSG00000070047.11_1"	"PHRF1"	chr11	+	605604	605724	605607	605724	605118	605300	8004	0,0,15,6,0,68,0,0,0,0,0,0,0,0,17,0,0,1,7,0,0,0,0,39	0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	173,32,178,0,6,0,0,0,0,26,4,0,0,0,0,0,0,0,0,0	5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,NA,1.0,1.0,NA,0.613,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,1.0,NA,NA,NA,0.0,1.0	0.971,1.0,1.0,NA,1.0,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.169
8006	"ENSG00000008710.18_2"	"PKD1"	chr16	-	2147728	2147781	2147728	2147778	2147868	2147985	8006	2,0,86,8,11,107,0,68,1,16,0,0,8,161,120,0,92,383,69,6,0,0,31,25	46,0,5,10,36,25,0,53,49,44,0,0,18,4,103,0,14,27,70,0,0,96,15,0	166,71,30,62,37,2,0,2,4,58,0,0,169,71,0,32,142,1,0,0	4,90,0,7,43,3,0,80,26,15,19,0,0,181,0,119,44,0,0,0	153	150	1	1.0	0.041,NA,0.944,0.44,0.231,0.808,NA,0.557,0.02,0.263,NA,NA,0.303,0.975,0.533,NA,0.866,0.933,0.491,1.0,NA,0.0,0.67,1.0	0.976,0.436,1.0,0.897,0.458,0.395,NA,0.024,0.131,0.791,0.0,NA,1.0,0.278,NA,0.209,0.76,1.0,NA,NA	0.003
8007	"ENSG00000008710.18_2"	"PKD1"	chr16	-	2155322	2155708	2155322	2155475	2155865	2156025	8007	0,0,0,6,0,80,0,0,0,6,0,0,0,91,0,0,0,4,0,4,0,0,2,0	75,96,39,52,12,25,24,98,22,39,170,34,48,159,381,0,0,180,184,0,0,83,49,184	0,25,0,8,1,0,0,36,0,3,0,0,1,0,0,0,250,0,0,0	90,254,35,66,44,291,182,0,127,148,164,0,104,210,0,111,283,13,23,0	383	150	1	1.0	0.0,0.0,0.0,0.043,0.0,0.556,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.183,0.0,NA,NA,0.009,0.0,1.0,NA,0.0,0.016,0.0	0.0,0.037,0.0,0.045,0.009,0.0,0.0,1.0,0.0,0.008,0.0,NA,0.004,0.0,NA,0.0,0.257,0.0,0.0,NA	0.009
8008	"ENSG00000008710.18_2"	"PKD1"	chr16	-	2166833	2167054	2166833	2167017	2167489	2167673	8008	0,0,0,81,3,64,371,169,12,18,6,61,0,62,89,0,0,129,55,59,0,0,18,0	0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0	93,0,6,11,23,0,0,0,0,75,9,0,14,0,0,0,0,0,67,0	0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0	187	150	1	1.0	NA,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0,0.591,1.0,1.0,NA,1.0,1.0,NA,NA,1.0,1.0,1.0,NA,NA,1.0,NA	1.0,NA,1.0,1.0,1.0,NA,NA,NA,NA,1.0,1.0,NA,1.0,0.0,NA,0.0,NA,NA,1.0,NA	0.173
8009	"ENSG00000116750.13_2"	"UCHL5"	chr1	-	192992055	192992169	192992055	192992166	192992973	192993076	8009	27,0,31,0,0,0,0,98,3,0,0,0,17,1,0,0,0,0,0,109,0,0,5,0	198,0,0,21,0,0,0,5,0,0,1,0,122,57,0,1,0,10,4,0,0,0,0,72	45,0,64,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,5,0	30,3,106,4,0,0,0,0,0,13,34,0,141,0,0,0,0,0,8,0	153	150	1	1.0	0.118,NA,1.0,0.0,NA,NA,NA,0.951,1.0,NA,0.0,NA,0.12,0.017,NA,0.0,NA,0.0,0.0,1.0,NA,NA,1.0,0.0	0.595,0.0,0.372,0.0,NA,NA,NA,NA,NA,0.814,0.0,NA,0.0,NA,NA,NA,NA,NA,0.38,NA	0.102
8011	"ENSG00000144357.16_2"	"UBR3"	chr2	+	170929913	170930117	170929937	170930117	170917827	170917953	8011	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,20,32,36,3,35,10,1,0,3,0,0,91,0,1,0,47,0,0,0,5,32	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0	0,130,3,0,13,0,0,0,51,11,80,0,62,2,51,3,12,0,31,2	174	150	1	1.0	NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.0	NA,0.0,0.0,NA,0.0,NA,NA,NA,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.737,NA,0.0,0.0	-0.057
8013	"ENSG00000115762.16_2"	"PLEKHB2"	chr2	+	131897739	131897848	131897742	131897848	131890474	131890564	8013	327,31,109,103,2,55,3,154,66,23,87,0,187,266,56,0,0,55,26,2,10,2,15,275	0,0,0,29,4,0,0,27,30,5,0,0,0,68,0,0,0,0,0,0,0,0,6,0	122,10,90,115,16,0,0,73,159,41,90,3,212,136,0,87,65,1,27,0	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,34,0,0,0	153	150	1	1.0	1.0,1.0,1.0,0.777,0.329,1.0,1.0,0.848,0.683,0.819,1.0,NA,1.0,0.793,1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,0.71,1.0	1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,1.0,0.946,1.0,1.0,1.0,NA,1.0,0.652,1.0,1.0,NA	-0.072
8016	"ENSG00000161996.18_2"	"WDR90"	chr16	+	701823	702039	701826	702039	701643	701747	8016	0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,7,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.333
8027	"ENSG00000206530.9_2"	"CFAP44"	chr3	-	113119391	113119519	113119391	113119491	113120086	113120134	8027	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	0,24,27,0,0,0,0,30,51,0,0,0,0,0,0,0,151,91,0,0,155,0,11,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,269,0,0,0	178	150	1	1.0	NA,0.0,0.0,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,0.0,NA,0.133,NA	NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.017
8030	"ENSG00000176978.13_1"	"DPP7"	chr9	-	140008694	140008834	140008694	140008830	140008914	140009028	8030	0,0,0,0,0,0,0,16,34,0,19,0,17,24,0,0,0,52,0,26,0,0,5,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	22,0,0,3,5,0,0,22,20,72,48,0,0,0,0,0,1,0,6,0	28,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0	154	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,1.0,NA,1.0,1.0,NA,NA,NA,1.0,NA,1.0,NA,NA,1.0,NA	0.434,NA,NA,1.0,1.0,NA,NA,1.0,1.0,1.0,0.552,NA,NA,NA,NA,NA,1.0,NA,1.0,NA	0.113
8031	"ENSG00000065609.14_2"	"SNAP91"	chr6	-	84290168	84290318	84290168	84290303	84291940	84292075	8031	84,408,0,98,161,216,2,302,74,40,203,6,53,220,518,83,4,187,265,0,0,7,46,141	159,113,0,96,0,0,0,0,0,1,11,0,93,30,89,0,0,0,28,106,0,0,15,8	316,96,187,66,0,14,5,90,69,181,251,4829,88,271,0,200,22,1,32,2	109,0,43,150,9,0,0,0,126,19,20,0,38,28,0,14,0,0,5,0	165	150	1	1.0	0.324,0.766,NA,0.481,1.0,1.0,1.0,1.0,1.0,0.973,0.944,1.0,0.341,0.87,0.841,1.0,1.0,1.0,0.896,0.0,NA,1.0,0.736,0.941	0.725,1.0,0.798,0.286,0.0,1.0,1.0,1.0,0.332,0.896,0.919,1.0,0.678,0.898,NA,0.929,1.0,1.0,0.853,1.0	0.017
8032	"ENSG00000178498.15_1"	"DTX3"	chr12	+	58000647	58001396	58000666	58001396	58000225	58000301	8032	7,86,40,25,0,0,0,43,33,0,2,0,5,101,25,0,0,1,9,269,46,0,20,1	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,41,2,0	52,48,0,4,4,0,0,0,1,41,72,0,16,10,0,10,0,0,0,0	58,15,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0	169	150	1	1.0	1.0,1.0,0.973,1.0,NA,NA,NA,1.0,1.0,NA,1.0,NA,1.0,1.0,1.0,NA,NA,1.0,1.0,0.992,1.0,0.0,0.899,1.0	0.443,0.74,NA,1.0,1.0,NA,NA,NA,1.0,1.0,1.0,NA,1.0,0.559,NA,0.747,NA,NA,NA,NA	0.084
8036	"ENSG00000064102.14_1"	"ASUN"	chr12	-	27067340	27067511	27067340	27067465	27068934	27069113	8036	0,0,63,0,45,0,0,0,38,0,103,0,0,0,39,3,0,0,11,0,0,0,0,7	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,107,0,0,0,0,0,0,43,0,0,0,2,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0	196	150	1	1.0	NA,NA,1.0,NA,1.0,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,1.0,1.0,NA,NA,1.0,NA,NA,NA,NA,1.0	NA,NA,1.0,NA,NA,NA,NA,NA,NA,1.0,0.0,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	0.2
8041	"ENSG00000173692.12_1"	"PSMD1"	chr2	+	231936902	231937129	231937046	231937129	231934738	231934882	8041	506,37,49,205,99,26,0,340,113,14,31,6,294,147,94,46,2,185,43,104,91,3,38,26	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	202,85,188,42,23,0,0,47,104,243,212,0,58,33,0,25,82,156,71,1	0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0	294	150	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,0.66,1.0,NA,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0	0.021
8042	"ENSG00000167525.13_2"	"PROCA1"	chr17	-	27031324	27031634	27031324	27031453	27031725	27031861	8042	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0	0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	331	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA	-0.5
