ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
37366	"ENSG00000157106.12"	"SMG1"	chr16	-	18908114	18908278	18903539	18903676	18937271	18937726
37367	"ENSG00000157106.12"	"SMG1"	chr16	-	18911308	18911366	18908114	18908278	18922684	18923035
37374	"ENSG00000268750.6_2"	"CTD-2583A14.10"	chr19	+	58350390	58350517	58341679	58341932	58367471	58367601
37376	"ENSG00000268750.6_2"	"CTD-2583A14.10"	chr19	+	58367471	58367601	58350390	58350517	58369943	58370009
37378	"ENSG00000268750.6_2"	"CTD-2583A14.10"	chr19	+	58367474	58367601	58350390	58350517	58369943	58370181
37379	"ENSG00000058404.19_1"	"CAMK2B"	chr7	-	44260214	44260231	44259658	44259893	44260424	44260500
37380	"ENSG00000058404.19_1"	"CAMK2B"	chr7	-	44260214	44260309	44259658	44259893	44260424	44260500
37388	"ENSG00000058404.19_1"	"CAMK2B"	chr7	-	44323729	44323824	44302603	44302663	44364955	44365020
37390	"ENSG00000113758.13_2"	"DBN1"	chr5	-	176887644	176887704	176887432	176887556	176893772	176893836
37395	"ENSG00000054793.13_2"	"ATP9A"	chr20	-	50305602	50305678	50292670	50292747	50307277	50307358
37397	"ENSG00000054793.13_2"	"ATP9A"	chr20	-	50346372	50346517	50342357	50342471	50384840	50384867
37406	"ENSG00000025039.14_1"	"RRAGD"	chr6	-	90082155	90082304	90074354	90077926	90087389	90087532
37415	"ENSG00000138111.14_2"	"MFSD13A"	chr10	+	104225738	104225844	104221151	104221207	104228711	104228954
37416	"ENSG00000138111.14_2"	"MFSD13A"	chr10	+	104228043	104228089	104225737	104225844	104228509	104228599
37431	"ENSG00000088970.15_1"	"KIZ"	chr20	+	21196220	21196286	21195172	21195338	21209648	21209753
37436	"ENSG00000154743.17_1"	"TSEN2"	chr3	+	12570386	12570423	12560557	12560696	12571260	12571372
37452	"ENSG00000198561.13_2"	"CTNND1"	chr11	+	57578870	57578958	57577580	57577695	57581782	57581845
37485	"ENSG00000204677.10_2"	"FAM153C"	chr5	+	177447260	177447454	177443586	177443617	177462096	177462155
37488	"ENSG00000204677.10_2"	"FAM153C"	chr5	+	177481716	177481808	177480872	177480974	177482369	177482560
37489	"ENSG00000204677.10_2"	"FAM153C"	chr5	+	177481738	177481808	177480840	177480974	177482369	177482560
37500	"ENSG00000166747.12_2"	"AP1G1"	chr16	-	71782153	71782281	71780490	71780595	71783796	71783886
37501	"ENSG00000166747.12_2"	"AP1G1"	chr16	-	71784112	71784235	71783796	71783886	71787735	71787790
37557	"ENSG00000178796.12_1"	"RIIAD1"	chr1	+	151701241	151701369	151700846	151700939	151701963	151702000
37564	"ENSG00000186231.16_1"	"KLHL32"	chr6	+	97533001	97533217	97512503	97512602	97561658	97562385
37573	"ENSG00000131089.14_2"	"ARHGEF9"	chrX	-	62932786	62932992	62926137	62926329	62974183	62974591
37576	"ENSG00000131089.14_2"	"ARHGEF9"	chrX	-	62944411	62944591	62926137	62926329	62974183	62974556
37578	"ENSG00000131089.14_2"	"ARHGEF9"	chrX	-	62944411	62944591	62926137	62926329	62975037	62975096
37582	"ENSG00000131089.14_2"	"ARHGEF9"	chrX	-	62944411	62944591	62926137	62926329	63029082	63029154
37592	"ENSG00000131089.14_2"	"ARHGEF9"	chrX	-	63015395	63015456	62926137	62926329	63029082	63029154
37593	"ENSG00000131089.14_2"	"ARHGEF9"	chrX	-	63015395	63015456	62944411	62944591	63029082	63029154
37609	"ENSG00000169180.11_2"	"XPO6"	chr16	-	28157414	28157524	28146536	28146645	28163979	28164106
37610	"ENSG00000169180.11_2"	"XPO6"	chr16	-	28164250	28164285	28163979	28164106	28167394	28167438
37612	"ENSG00000169180.11_2"	"XPO6"	chr16	-	28188540	28188653	28187218	28187416	28192261	28192352
37613	"ENSG00000169180.11_2"	"XPO6"	chr16	-	28188540	28188653	28187218	28187416	28222686	28222797
37614	"ENSG00000169180.11_2"	"XPO6"	chr16	-	28192261	28192352	28187218	28187416	28222686	28223190
37616	"ENSG00000169180.11_2"	"XPO6"	chr16	-	28220307	28220376	28192261	28192352	28222686	28223241
37617	"ENSG00000169180.11_2"	"XPO6"	chr16	-	28220307	28220443	28192261	28192352	28222686	28222871
37619	"ENSG00000138756.17_2"	"BMP2K"	chr4	+	79799887	79800045	79793767	79793952	79831763	79833339
37620	"ENSG00000138756.17_2"	"BMP2K"	chr4	+	79808327	79808438	79799887	79800045	79831763	79833339
37642	"ENSG00000092094.10_1"	"OSGEP"	chr14	-	20916062	20916153	20915773	20915849	20916264	20916330
37648	"ENSG00000259784.1_2"	"RP11-20I23.3"	chr16	+	2577561	2577616	2570984	2571124	2577773	2577956
37686	"ENSG00000139370.10_2"	"SLC15A4"	chr12	-	129299319	129299615	129293940	129294018	129307942	129308067
37697	"ENSG00000178950.16_1"	"GAK"	chr4	-	898424	898567	891820	891946	905460	905575
37736	"ENSG00000196419.12_1"	"XRCC6"	chr22	+	42054255	42054356	42052906	42053036	42057334	42057448
37740	"ENSG00000063241.7_2"	"ISOC2"	chr19	-	55967002	55967212	55966626	55966745	55967715	55967856
37745	"ENSG00000106785.14_1"	"TRIM14"	chr9	-	100857148	100857311	100854190	100854283	100862212	100862258
37748	"ENSG00000116752.5_1"	"BCAS2"	chr1	-	115118210	115118372	115113320	115113371	115123919	115124012
37779	"ENSG00000111961.17_2"	"SASH1"	chr6	+	148761319	148761370	148711269	148711398	148761493	148761543
37798	"ENSG00000106688.11_1"	"SLC1A1"	chr9	+	4544566	4544707	4490443	4490770	4561448	4561541
37802	"ENSG00000148019.12_1"	"CEP78"	chr9	+	80861584	80861698	80858377	80858552	80863206	80863271
37816	"ENSG00000198393.7_1"	"ZNF26"	chr12	+	133583627	133583754	133563028	133563459	133586721	133586802
37819	"ENSG00000145349.16_2"	"CAMK2D"	chr4	-	114421618	114421664	114386684	114386760	114430793	114430828
37820	"ENSG00000145349.16_2"	"CAMK2D"	chr4	-	114421618	114421667	114386684	114386760	114430793	114430828
37821	"ENSG00000145349.16_2"	"CAMK2D"	chr4	-	114424091	114424133	114421618	114421667	114426131	114426191
37827	"ENSG00000145349.16_2"	"CAMK2D"	chr4	-	114429391	114429424	114426131	114426191	114430793	114430831
37828	"ENSG00000145349.16_2"	"CAMK2D"	chr4	-	114680475	114680570	114582868	114582928	114682159	114682224
37832	"ENSG00000123094.15_2"	"RASSF8"	chr12	+	26208168	26208379	26147969	26148063	26217430	26217645
37833	"ENSG00000123094.15_2"	"RASSF8"	chr12	+	26208211	26208379	26147936	26148063	26217430	26217600
37838	"ENSG00000025293.16_2"	"PHF20"	chr20	+	34446223	34446303	34435271	34435356	34457359	34457473
37839	"ENSG00000025293.16_2"	"PHF20"	chr20	+	34450934	34451322	34435271	34435356	34457359	34457473
37845	"ENSG00000162670.10_2"	"BRINP3"	chr1	-	190423784	190424070	190250689	190250880	190446577	190447012
37859	"ENSG00000136925.14_1"	"TSTD2"	chr9	-	100372627	100372733	100368424	100368543	100373855	100373981
37863	"ENSG00000143653.9_1"	"SCCPDH"	chr1	+	246921527	246921658	246907377	246907427	246922335	246922453
37867	"ENSG00000119912.15_1"	"IDE"	chr10	-	94264550	94264654	94250249	94250352	94266198	94266279
37868	"ENSG00000012983.11_1"	"MAP4K5"	chr14	-	50901679	50901783	50901111	50901289	50904193	50904252
37869	"ENSG00000012983.11_1"	"MAP4K5"	chr14	-	50911758	50911912	50910656	50910754	50912796	50912839
37870	"ENSG00000012983.11_1"	"MAP4K5"	chr14	-	50923233	50923312	50915491	50915550	50929382	50929499
37872	"ENSG00000012983.11_1"	"MAP4K5"	chr14	-	51009216	51009302	50998659	50998876	51027757	51027844
37878	"ENSG00000169139.11_1"	"UBE2V2"	chr8	+	48962412	48962538	48954306	48955741	48973241	48973457
37886	"ENSG00000136522.13_1"	"MRPL47"	chr3	-	179316462	179316559	179311552	179311683	179319517	179319578
37887	"ENSG00000136522.13_1"	"MRPL47"	chr3	-	179320439	179320525	179319517	179319578	179322314	179322428
37888	"ENSG00000136522.13_1"	"MRPL47"	chr3	-	179320439	179320585	179319517	179319578	179322314	179322442
37896	"ENSG00000107551.20_2"	"RASSF4"	chr10	+	45477968	45478111	45465612	45467296	45479469	45479561
37914	"ENSG00000257060.6_1"	"RP11-266O8.1"	chr15	+	94100700	94100914	94073465	94073666	94112666	94112712
37915	"ENSG00000198911.11_1"	"SREBF2"	chr22	+	42269801	42270023	42266892	42267039	42271340	42271455
37918	"ENSG00000149483.11_1"	"TMEM138"	chr11	+	61131723	61131990	61129472	61129892	61133516	61133688
37920	"ENSG00000166575.16_2"	"TMEM135"	chr11	+	86778735	86778863	86748885	86749228	86782564	86782657
37921	"ENSG00000166575.16_2"	"TMEM135"	chr11	+	86782564	86782657	86748885	86749228	86868382	86868448
37923	"ENSG00000166575.16_2"	"TMEM135"	chr11	+	86802403	86802437	86782558	86782657	86868382	86868448
37925	"ENSG00000166575.16_2"	"TMEM135"	chr11	+	86947679	86947726	86868382	86868448	87006823	87006865
37932	"ENSG00000281106.2_2"	"RP11-327P2.7"	chr13	-	52400701	52400761	52396190	52396273	52412608	52412689
37933	"ENSG00000206077.10_1"	"ZDHHC11B"	chr5	-	733866	733954	730548	730583	745297	745413
37934	"ENSG00000206077.10_1"	"ZDHHC11B"	chr5	-	741708	741743	733866	733954	745297	745413
37954	"ENSG00000260916.6_2"	"CCPG1"	chr15	-	55657385	55657507	55647447	55653142	55663990	55664242
37967	"ENSG00000198947.15_2"	"DMD"	chrX	-	32360216	32360399	32328198	32328393	32361250	32361403
37968	"ENSG00000198947.15_2"	"DMD"	chrX	-	32364059	32364197	32361250	32361403	32366522	32366627
37969	"ENSG00000198947.15_2"	"DMD"	chrX	-	32366522	32366645	32364059	32364197	32380904	32381075
37971	"ENSG00000198947.15_2"	"DMD"	chrX	-	32481555	32481711	32472778	32472949	32482702	32482816
37972	"ENSG00000198947.15_2"	"DMD"	chrX	-	32519871	32519959	32509393	32509635	32536124	32536248
37980	"ENSG00000072786.12_1"	"STK10"	chr5	-	171520415	171520964	171517235	171517366	171523429	171523564
37988	"ENSG00000197818.11_2"	"SLC9A8"	chr20	+	48456077	48456136	48439597	48439678	48461572	48461656
37989	"ENSG00000197818.11_2"	"SLC9A8"	chr20	+	48467298	48467381	48466115	48466217	48471974	48472118
37990	"ENSG00000197818.11_2"	"SLC9A8"	chr20	+	48467346	48467381	48466115	48466217	48471974	48472118
37995	"ENSG00000110497.14_2"	"AMBRA1"	chr11	-	46455023	46455178	46439462	46439602	46456398	46456587
37997	"ENSG00000110497.14_2"	"AMBRA1"	chr11	-	46529740	46529920	46515673	46515754	46563494	46564531
37998	"ENSG00000110497.14_2"	"AMBRA1"	chr11	-	46534276	46534363	46515673	46515754	46563494	46564531
38016	"ENSG00000151914.19_2"	"DST"	chr6	-	56463273	56463507	56462537	56462804	56464866	56465019
38018	"ENSG00000151914.19_2"	"DST"	chr6	-	56818582	56818617	56765218	56765419	56819204	56819426
38020	"ENSG00000074319.12_2"	"TSG101"	chr11	-	18528403	18528470	18524031	18524124	18531088	18531212
38023	"ENSG00000074319.12_2"	"TSG101"	chr11	-	18537645	18537711	18531088	18531212	18548321	18548368
38027	"ENSG00000150627.15_1"	"WDR17"	chr4	+	177032725	177032854	176986984	176987230	177041017	177041248
38029	"ENSG00000150627.15_1"	"WDR17"	chr4	+	177067145	177067310	177063133	177063220	177069283	177069486
38046	"ENSG00000138640.14_2"	"FAM13A"	chr4	-	89702315	89702502	89689133	89689210	89708903	89709083
38047	"ENSG00000138640.14_2"	"FAM13A"	chr4	-	89711736	89711778	89708903	89709083	89744126	89744382
38049	"ENSG00000138640.14_2"	"FAM13A"	chr4	-	89726161	89726203	89711736	89711778	89772170	89772334
38059	"ENSG00000185942.11_2"	"NKAIN3"	chr8	+	63866460	63866531	63831011	63831072	63877912	63878188
38060	"ENSG00000095564.13_1"	"BTAF1"	chr10	+	93716284	93716414	93713493	93713630	93716981	93717050
38061	"ENSG00000095564.13_1"	"BTAF1"	chr10	+	93716284	93716414	93713493	93713630	93718821	93718911
38062	"ENSG00000095564.13_1"	"BTAF1"	chr10	+	93716981	93717050	93713493	93713630	93718821	93718911
38063	"ENSG00000095564.13_1"	"BTAF1"	chr10	+	93716981	93717050	93716284	93716414	93718821	93718911
38064	"ENSG00000095564.13_1"	"BTAF1"	chr10	+	93723833	93723958	93722294	93722435	93726393	93726514
38065	"ENSG00000095564.13_1"	"BTAF1"	chr10	+	93748910	93749337	93743957	93744161	93751875	93752066
38066	"ENSG00000095564.13_1"	"BTAF1"	chr10	+	93754291	93754401	93753450	93753604	93756125	93756327
38072	"ENSG00000183696.13_1"	"UPP1"	chr7	+	48142893	48143008	48141420	48141467	48143378	48143588
38074	"ENSG00000183696.13_1"	"UPP1"	chr7	+	48142893	48143008	48141420	48141579	48143378	48143588
38090	"ENSG00000170906.15_2"	"NDUFA3"	chr19	+	54609240	54609318	54606184	54606496	54610117	54610268
38091	"ENSG00000170906.15_2"	"NDUFA3"	chr19	+	54609659	54609753	54609240	54609318	54610070	54610268
38104	"ENSG00000136535.14_2"	"TBR1"	chr2	+	162274186	162274341	162272604	162273613	162274711	162274833
38105	"ENSG00000136535.14_2"	"TBR1"	chr2	+	162275402	162275561	162274711	162274833	162276706	162276768
38106	"ENSG00000196172.9_1"	"ZNF681"	chr19	-	23937624	23937699	23927765	23928125	23941548	23941639
38107	"ENSG00000196172.9_1"	"ZNF681"	chr19	-	23937624	23937720	23921996	23928125	23941548	23941642
38142	"ENSG00000081791.8_2"	"KIAA0141"	chr5	+	141318420	141318469	141318085	141318325	141319070	141319711
38148	"ENSG00000215908.9_2"	"CROCCP2"	chr1	-	16946339	16946519	16945463	16945598	16952269	16952500
38149	"ENSG00000215908.9_2"	"CROCCP2"	chr1	-	16952847	16952994	16951869	16952500	16953639	16953784
38151	"ENSG00000234231.3_1"	"AC093616.4"	chr2	+	88005398	88005489	88003851	88004119	88007280	88007429
38155	"ENSG00000129250.11_1"	"KIF1C"	chr17	+	4910557	4910637	4910209	4910379	4910761	4910837
38176	"ENSG00000172575.11_1"	"RASGRP1"	chr15	-	38803804	38803921	38799926	38800202	38804983	38805157
38177	"ENSG00000172575.11_1"	"RASGRP1"	chr15	-	38810492	38810624	38808397	38808551	38811509	38811565
38178	"ENSG00000153815.16_2"	"CMIP"	chr16	+	81736226	81736274	81735264	81735405	81737543	81737690
38191	"ENSG00000235703.5_2"	"LINC00894"	chrX	+	149110401	149110547	149110007	149110065	149111868	149111980
38192	"ENSG00000235703.5_2"	"LINC00894"	chrX	+	149110401	149110547	149110007	149110065	149112235	149112318
38193	"ENSG00000235703.5_2"	"LINC00894"	chrX	+	149111868	149111980	149110007	149110065	149112235	149112318
38201	"ENSG00000165164.13_2"	"CFAP47"	chrX	+	35966430	35966569	35959399	35959515	35969247	35969476
38204	"ENSG00000153827.13_2"	"TRIP12"	chr2	-	230662405	230662547	230661306	230661498	230663590	230663765
38205	"ENSG00000153827.13_2"	"TRIP12"	chr2	-	230672967	230673085	230672034	230672580	230675595	230675761
38206	"ENSG00000153827.13_2"	"TRIP12"	chr2	-	230678585	230678747	230675851	230675920	230678948	230679041
38207	"ENSG00000153827.13_2"	"TRIP12"	chr2	-	230693908	230694004	230683079	230683228	230701563	230701700
38208	"ENSG00000153827.13_2"	"TRIP12"	chr2	-	230695471	230695537	230693908	230694004	230701563	230701700
38209	"ENSG00000153827.13_2"	"TRIP12"	chr2	-	230695471	230695555	230693908	230694004	230701563	230701700
38218	"ENSG00000127483.17_2"	"HP1BP3"	chr1	-	21083658	21083749	21076215	21076375	21091869	21092024
38219	"ENSG00000127483.17_2"	"HP1BP3"	chr1	-	21094076	21094157	21091869	21092024	21097422	21097566
38222	"ENSG00000127483.17_2"	"HP1BP3"	chr1	-	21106837	21107033	21106304	21106404	21113141	21113181
38245	"ENSG00000197603.13_2"	"C5orf42"	chr5	-	37122531	37122590	37121718	37121886	37125345	37125511
38251	"ENSG00000197603.13_2"	"C5orf42"	chr5	-	37164374	37164429	37162566	37162668	37165640	37165773
38252	"ENSG00000197603.13_2"	"C5orf42"	chr5	-	37206298	37206398	37205416	37205556	37213660	37213724
38253	"ENSG00000197603.13_2"	"C5orf42"	chr5	-	37206298	37206527	37205416	37205556	37213660	37213724
38254	"ENSG00000197603.13_2"	"C5orf42"	chr5	-	37213660	37213834	37205416	37205556	37221425	37221590
38255	"ENSG00000197603.13_2"	"C5orf42"	chr5	-	37239814	37239971	37238958	37239062	37244476	37244709
38256	"ENSG00000197603.13_2"	"C5orf42"	chr5	-	37243114	37243221	37239814	37239971	37244476	37244709
38257	"ENSG00000197603.13_2"	"C5orf42"	chr5	-	37244476	37244709	37243114	37243221	37245580	37245700
38258	"ENSG00000197603.13_2"	"C5orf42"	chr5	-	37245811	37245947	37245580	37245700	37247719	37247847
38302	"ENSG00000136531.14_2"	"SCN2A"	chr2	+	166166832	166167105	166165674	166165766	166168534	166168598
38306	"ENSG00000136531.14_2"	"SCN2A"	chr2	+	166210701	166211181	166201064	166201421	166221652	166221773
38318	"ENSG00000050438.16_1"	"SLC4A8"	chr12	+	51861137	51861223	51860188	51860296	51863397	51863465
38319	"ENSG00000050438.16_1"	"SLC4A8"	chr12	+	51882482	51882644	51879570	51879684	51883483	51883735
38341	"ENSG00000171631.14_2"	"P2RY6"	chr11	+	72983351	72983511	72975549	72975694	73007529	73008835
38343	"ENSG00000171631.14_2"	"P2RY6"	chr11	+	73006774	73006860	72975583	72975694	73007529	73007585
38361	"ENSG00000135525.18_2"	"MAP7"	chr6	-	136693638	136693763	136687464	136687577	136698892	136699006
38362	"ENSG00000135525.18_2"	"MAP7"	chr6	-	136693638	136693787	136687464	136687577	136698892	136699006
38363	"ENSG00000135525.18_2"	"MAP7"	chr6	-	136704808	136704919	136698892	136699006	136709530	136709648
38364	"ENSG00000135525.18_2"	"MAP7"	chr6	-	136704808	136704919	136698892	136699006	136732757	136732835
38371	"ENSG00000198700.9_1"	"IPO9"	chr1	+	201817520	201817722	201816679	201816766	201821231	201821320
38405	"ENSG00000185666.14_2"	"SYN3"	chr22	-	33402336	33402809	33376629	33376687	33454277	33454358
38414	"ENSG00000149131.15_2"	"SERPING1"	chr11	+	57373853	57374020	57373482	57373686	57379189	57379409
38415	"ENSG00000149131.15_2"	"SERPING1"	chr11	+	57373880	57374020	57373482	57373686	57379189	57379409
38417	"ENSG00000117016.9_1"	"RIMS3"	chr1	-	41113339	41113434	41107380	41107628	41131065	41131117
38418	"ENSG00000117016.9_1"	"RIMS3"	chr1	-	41113339	41113514	41107380	41107628	41131065	41131329
38419	"ENSG00000115993.12_2"	"TRAK2"	chr2	-	202259520	202259595	202257631	202257769	202260036	202260167
38420	"ENSG00000115993.12_2"	"TRAK2"	chr2	-	202265740	202265817	202264099	202264216	202272125	202272320
38421	"ENSG00000115993.12_2"	"TRAK2"	chr2	-	202285139	202285429	202272125	202272320	202316072	202316176
38436	"ENSG00000084623.11_1"	"EIF3I"	chr1	+	32687958	32688045	32687528	32687633	32688138	32688231
38438	"ENSG00000084623.11_1"	"EIF3I"	chr1	+	32692003	32692131	32691771	32691921	32694099	32694210
38439	"ENSG00000084623.11_1"	"EIF3I"	chr1	+	32694735	32694809	32694327	32694417	32696527	32696620
38440	"ENSG00000168615.11_1"	"ADAM9"	chr8	+	38928816	38928922	38913095	38913291	38934746	38934930
38441	"ENSG00000168615.11_1"	"ADAM9"	chr8	+	38940159	38940240	38934746	38934930	38947565	38947707
38448	"ENSG00000136717.14_2"	"BIN1"	chr2	-	127809830	127809938	127808729	127808819	127810997	127811021
38456	"ENSG00000154174.7_2"	"TOMM70"	chr3	-	100096548	100096756	100093861	100093996	100100458	100100607
38482	"ENSG00000096968.13_2"	"JAK2"	chr9	+	5021962	5022213	4985939	4986022	5029782	5029906
38483	"ENSG00000109756.8_2"	"RAPGEF2"	chr4	+	160164925	160164943	160162352	160162520	160225493	160225625
38493	"ENSG00000123349.13_2"	"PFDN5"	chr12	+	53689622	53689725	53689074	53689423	53690027	53690059
38518	"ENSG00000263878.1_1"	"DLGAP1-AS4"	chr18	+	3995216	3995349	3993090	3993202	4013618	4013943
38519	"ENSG00000263878.1_1"	"DLGAP1-AS4"	chr18	+	3995607	3995716	3995216	3995349	4013618	4013943
38521	"ENSG00000105568.17_2"	"PPP2R1A"	chr19	+	52709215	52709316	52705019	52705287	52714512	52714549
38551	"ENSG00000197150.12_2"	"ABCB8"	chr7	+	150732667	150732829	150731810	150731916	150732968	150733054
38553	"ENSG00000197150.12_2"	"ABCB8"	chr7	+	150738185	150738319	150737914	150738009	150739047	150739117
38559	"ENSG00000129534.13_2"	"MIS18BP1"	chr14	-	45711236	45711721	45706850	45706924	45711963	45712077
38565	"ENSG00000093000.18_2"	"NUP50"	chr22	+	45564048	45564127	45559721	45560177	45567480	45567548
38569	"ENSG00000093000.18_2"	"NUP50"	chr22	+	45567689	45567918	45567480	45567564	45571774	45571961
38570	"ENSG00000093000.18_2"	"NUP50"	chr22	+	45571774	45571961	45567480	45567564	45574118	45574311
38578	"ENSG00000215788.9_2"	"TNFRSF25"	chr1	-	6522922	6523016	6522688	6522726	6523131	6523187
38579	"ENSG00000215788.9_2"	"TNFRSF25"	chr1	-	6522922	6523030	6522688	6522726	6523131	6523187
38610	"ENSG00000204790.8"	"CBWD6"	chr9	-	69206733	69206799	69205456	69205586	69206902	69206971
38623	"ENSG00000204790.8"	"CBWD6"	chr9	-	69261238	69261336	69259221	69259308	69269395	69269662
38624	"ENSG00000158062.20_2"	"UBXN11"	chr1	-	26611954	26612032	26610852	26610973	26612313	26612528
38625	"ENSG00000158062.20_2"	"UBXN11"	chr1	-	26620695	26620822	26612313	26612528	26623409	26623486
38627	"ENSG00000158062.20_2"	"UBXN11"	chr1	-	26627416	26627515	26612313	26612528	26628184	26628213
38631	"ENSG00000158062.20_2"	"UBXN11"	chr1	-	26629303	26629409	26628184	26628213	26633082	26633100
38640	"ENSG00000238197.5_2"	"PAXBP1-AS1"	chr21	+	34110582	34110652	34105899	34105968	34114572	34115433
38646	"ENSG00000181192.11_2"	"DHTKD1"	chr10	+	12133511	12133683	12130984	12131254	12136071	12136270
38668	"ENSG00000122550.17_2"	"KLHL7"	chr7	+	23183469	23183644	23180387	23180563	23191685	23191828
38670	"ENSG00000059758.7_2"	"CDK17"	chr12	-	96717725	96717890	96707098	96707232	96793763	96793852
38674	"ENSG00000138658.15_2"	"ZGRF1"	chr4	-	113524679	113524853	113510785	113511030	113527163	113527247
38675	"ENSG00000138658.15_2"	"ZGRF1"	chr4	-	113528971	113529093	113526715	113527247	113530534	113530585
38678	"ENSG00000115041.12_1"	"KCNIP3"	chr2	+	95976102	95976268	95963051	95963201	96040043	96040168
38679	"ENSG00000115041.12_1"	"KCNIP3"	chr2	+	96020784	96021030	95963094	95963201	96040043	96040168
38680	"ENSG00000115041.12_1"	"KCNIP3"	chr2	+	96040885	96040956	96040595	96040665	96047343	96047451
38689	"ENSG00000204514.9_2"	"ZNF814"	chr19	-	58388283	58388410	58361682	58361929	58397250	58397337
38690	"ENSG00000204514.9_2"	"ZNF814"	chr19	-	58388283	58388410	58361682	58361929	58400134	58400148
38691	"ENSG00000204514.9_2"	"ZNF814"	chr19	-	58397250	58397337	58361687	58361929	58400134	58400326
38702	"ENSG00000167281.18_2"	"RBFOX3"	chr17	-	77100154	77100208	77097665	77097726	77102732	77102867
38719	"ENSG00000164049.14_1"	"FBXW12"	chr3	+	48422191	48422402	48420889	48421048	48423189	48423368
38727	"ENSG00000068724.15_2"	"TTC7A"	chr2	+	47144322	47144416	47143295	47143716	47177501	47177665
38728	"ENSG00000068724.15_2"	"TTC7A"	chr2	+	47178740	47178872	47177559	47177665	47183977	47184146
38733	"ENSG00000068724.15_2"	"TTC7A"	chr2	+	47251425	47251498	47238469	47238574	47256362	47256523
38734	"ENSG00000068724.15_2"	"TTC7A"	chr2	+	47273453	47273570	47256362	47256523	47277087	47277185
38751	"ENSG00000151338.18_1"	"MIPOL1"	chr14	+	37717033	37717112	37667214	37667309	37736142	37736374
38753	"ENSG00000151338.18_1"	"MIPOL1"	chr14	+	37838721	37838829	37777553	37777724	37892059	37892154
38754	"ENSG00000151338.18_1"	"MIPOL1"	chr14	+	37866180	37866219	37777553	37777724	37892059	37892154
38765	"ENSG00000185008.17_2"	"ROBO2"	chr3	+	77684020	77684194	77671377	77671583	77693854	77694046
38777	"ENSG00000122497.13"	"NBPF14"	chr1	-	148017501	148017665	148016408	148016460	148021576	148021628
38784	"ENSG00000229425.2_1"	"AJ006998.2"	chr21	-	16886183	16886253	16883437	16883700	16947588	16947729
38789	"ENSG00000113391.17_2"	"FAM172A"	chr5	-	93217175	93217394	93159853	93159973	93294481	93294673
38791	"ENSG00000113391.17_2"	"FAM172A"	chr5	-	93300162	93300228	93217175	93217394	93388830	93388932
38792	"ENSG00000113391.17_2"	"FAM172A"	chr5	-	93300162	93300228	93294481	93294673	93386435	93386536
38794	"ENSG00000113391.17_2"	"FAM172A"	chr5	-	93410350	93410474	93388830	93388932	93447215	93447340
38796	"ENSG00000169783.12_2"	"LINGO1"	chr15	-	77983061	77983243	77969430	77969516	77988312	77988490
38798	"ENSG00000169783.12_2"	"LINGO1"	chr15	-	78027333	78027395	77983061	77983243	78088280	78088395
38805	"ENSG00000144895.11_2"	"EIF2A"	chr3	+	150289744	150290316	150285962	150286079	150293435	150293549
38807	"ENSG00000144895.11_2"	"EIF2A"	chr3	+	150299404	150299533	150293435	150293549	150300986	150301052
38822	"ENSG00000107771.15_2"	"CCSER2"	chr10	+	86177526	86177617	86133374	86133571	86185486	86185649
38825	"ENSG00000107771.15_2"	"CCSER2"	chr10	+	86259630	86259715	86237330	86237420	86267049	86267089
38835	"ENSG00000036448.9_1"	"MYOM2"	chr8	+	2017396	2017485	2007273	2007366	2017565	2017616
38838	"ENSG00000213213.13_2"	"CCDC183"	chr9	+	139699213	139699268	139698953	139699079	139699808	139699909
38856	"ENSG00000168066.20_2"	"SF1"	chr11	-	64534371	64534551	64532077	64532990	64534663	64534718
38864	"ENSG00000072195.10"	"SPEG"	chr2	+	220316346	220316529	220315391	220316001	220326603	220326779
38868	"ENSG00000057935.13_1"	"MTA3"	chr2	+	42797576	42797644	42722302	42722394	42806246	42806340
38873	"ENSG00000057935.13_1"	"MTA3"	chr2	+	42909540	42909729	42886902	42887002	42922904	42922979
38874	"ENSG00000057935.13_1"	"MTA3"	chr2	+	42924915	42924974	42922904	42922979	42931336	42931458
38897	"ENSG00000228439.5_2"	"TSTD3"	chr6	+	99979238	99979412	99973939	99973985	99979507	99979596
38903	"ENSG00000165233.17_1"	"CARD19"	chr9	+	95872849	95873003	95869955	95870098	95874499	95874571
38912	"ENSG00000134153.9_2"	"EMC7"	chr15	-	34382517	34382656	34380253	34380334	34388095	34388215
38916	"ENSG00000184178.15_2"	"SCFD2"	chr4	-	54139992	54140168	54011499	54011749	54179802	54179930
38921	"ENSG00000160214.12_1"	"RRP1"	chr21	+	45220742	45220762	45220397	45220495	45222154	45222268
38922	"ENSG00000242600.7_1"	"MBL1P"	chr10	+	81696286	81696412	81691466	81691574	81709783	81710092
38923	"ENSG00000242600.7_1"	"MBL1P"	chr10	+	81701192	81701291	81696286	81696412	81709783	81710092
38928	"ENSG00000121900.18_1"	"TMEM54"	chr1	-	33361155	33361245	33360905	33361040	33363726	33363920
38929	"ENSG00000121900.18_1"	"TMEM54"	chr1	-	33361155	33361344	33360905	33361040	33363726	33363920
38934	"ENSG00000120278.15_2"	"PLEKHG1"	chr6	+	151121854	151122005	151116991	151117038	151125745	151125877
